iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    5, 3.6500000E+03, 2.7500000E+02,-1.1652868E+02, 9.2135977E-02, 2.5664617E-01, 6.6504055E-01, 2.4187355E+02, 1.6187899E-04, 2.5589612E-04, 5.3597991E-04, 6.1270093E-05, 1.3382443E-03
    5, 3.6500000E+03, 2.8500000E+02,-1.1593958E+02, 9.2459804E-02, 2.5754820E-01, 6.8576574E-01, 2.4133799E+02, 1.6625915E-04, 2.5934147E-04, 5.5127733E-04, 6.2015427E-05, 1.3691507E-03
    5, 3.6500000E+03, 2.9500000E+02,-1.1537798E+02, 9.2775813E-02, 2.5842845E-01, 6.9798162E-01, 2.4081537E+02, 1.6883283E-04, 2.5954116E-04, 5.5977354E-04, 6.1866356E-05, 1.3833602E-03
    5, 3.6500000E+03, 3.0500000E+02,-1.1484209E+02, 9.3084635E-02, 2.5928868E-01, 7.0051880E-01, 2.4030463E+02, 1.6936663E-04, 2.5621357E-04, 5.6059416E-04, 6.0753248E-05, 1.3789739E-03
    5, 3.6500000E+03, 3.1500000E+02,-1.1433022E+02, 9.3386873E-02, 2.6013057E-01, 6.9238460E-01, 2.3984049E+02, 1.6765436E-04, 2.4918040E-04, 5.5308616E-04, 5.8642309E-05, 1.3545783E-03
    5, 3.6500000E+03, 3.2500000E+02,-1.1384082E+02, 9.3683042E-02, 2.6095555E-01, 6.7308600E-01, 2.3939031E+02, 1.6358143E-04, 2.3841388E-04, 5.3682592E-04, 5.5548003E-05, 1.3094770E-03
    5, 3.6500000E+03, 3.3500000E+02,-1.1337248E+02, 9.3973542E-02, 2.6176474E-01, 6.4256801E-01, 2.3894875E+02, 1.5710942E-04, 2.2406312E-04, 5.1178949E-04, 5.1540321E-05, 1.2438819E-03
    5, 3.6500000E+03, 3.4500000E+02,-1.1292411E+02, 9.4258487E-02, 2.6255846E-01, 6.0136570E-01, 2.3851563E+02, 1.4830755E-04, 2.0648579E-04, 4.7841881E-04, 4.6750853E-05, 1.1591022E-03
    5, 3.6500000E+03, 3.5500000E+02,-1.1249553E+02, 9.4537347E-02, 2.6333523E-01, 5.5067948E-01, 2.3809175E+02, 1.3737087E-04, 1.8624647E-04, 4.3767038E-04, 4.1368923E-05, 1.0576245E-03
    5, 3.6500000E+03, 3.6500000E+02,-1.1208861E+02, 9.4808103E-02, 2.6408942E-01, 4.9239586E-01, 2.3768020E+02, 1.2463102E-04, 1.6411065E-04, 3.9103484E-04, 3.5633227E-05, 9.4313388E-04
    5, 3.6500000E+03, 3.7500000E+02,-1.1171028E+02, 9.5065231E-02, 2.6480566E-01, 4.2910509E-01, 2.3728936E+02, 1.1057145E-04, 1.4101790E-04, 3.4055659E-04, 2.9817603E-05, 8.2050304E-04
    5, 3.6500000E+03, 3.8500000E+02,-1.1137969E+02, 9.5294703E-02, 2.6544486E-01, 3.6467150E-01, 2.3694056E+02, 9.5977009E-05, 1.1823270E-04, 2.8929189E-04, 2.4256247E-05, 6.9681859E-04
    5, 3.6500000E+03, 3.9500000E+02,-1.1114665E+02, 9.5460344E-02, 2.6590625E-01, 3.0900191E-01, 2.3668879E+02, 8.3095754E-05, 9.8890999E-05, 2.4508742E-04, 1.9683715E-05, 5.9036101E-04
