time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 1.5000000E+00,-4.8069127E+01,-7.3118460E+01, 1.7816691E-02, 9.7594882E-06, 1.5000000E+00, 5.1631492E-15, 5.8513652E-01, 1.5043049E+00, 1.5727936E-12, 1.0000000E-04, 0.0000000E+00, 7.7844112E-10, 9.9999222E-05,-2.9546696E-10
 1.5038447E+00,-4.8069079E+01,-7.3117681E+01, 1.7769935E-02, 1.0166918E-05, 1.5038447E+00, 5.8425875E-15, 5.8897239E-01, 1.5043138E+00, 1.4001854E-12, 1.0000000E-04, 0.0000000E+00, 8.1744012E-10, 9.9999183E-05,-3.0429977E-10
 1.5096118E+00,-4.8069010E+01,-7.3116575E+01, 1.7700347E-02, 1.0807404E-05, 1.5096118E+00, 4.6837880E-15, 5.9472690E-01, 1.5043264E+00, 1.4386517E-12, 1.0000000E-04, 0.0000000E+00, 8.7963135E-10, 9.9999120E-05,-3.5093295E-10
 1.5182625E+00,-4.8068915E+01,-7.3115043E+01, 1.7597170E-02, 1.1837177E-05, 1.5182625E+00, 4.3699528E-15, 6.0336009E-01, 1.5043439E+00, 1.4327470E-12, 1.0000000E-04, 0.0000000E+00, 9.8182401E-10, 9.9999018E-05,-3.4876684E-10
 1.5269132E+00,-4.8068827E+01,-7.3113627E+01, 1.7495183E-02, 1.2940595E-05, 1.5269132E+00, 3.7522327E-15, 6.1199462E-01, 1.5043600E+00, 1.5108254E-12, 1.0000000E-04, 0.0000000E+00, 1.0935599E-09, 9.9998906E-05,-3.4655583E-10
 1.5355638E+00,-4.8068746E+01,-7.3112320E+01, 1.7394366E-02, 1.4121003E-05, 1.5355638E+00, 2.4768369E-15, 6.2063037E-01, 1.5043749E+00, 1.1285062E-12, 1.0000000E-04, 0.0000000E+00, 1.2155054E-09, 9.9998784E-05,-3.4404179E-10
 1.5442145E+00,-4.8068671E+01,-7.3111113E+01, 1.7294697E-02, 1.5381786E-05, 1.5442145E+00, 2.5586347E-15, 6.2926726E-01, 1.5043887E+00, 1.0614902E-12, 1.0000000E-04, 0.0000000E+00, 1.3483562E-09, 9.9998652E-05,-3.4120227E-10
 1.5528652E+00,-4.8068601E+01,-7.3109999E+01, 1.7196157E-02, 1.6726366E-05, 1.5528652E+00, 3.1135125E-15, 6.3790520E-01, 1.5044014E+00, 8.4990904E-13, 1.0000000E-04, 0.0000000E+00, 1.4928375E-09, 9.9998507E-05,-3.3802606E-10
 1.5615158E+00,-4.8068536E+01,-7.3108969E+01, 1.7098724E-02, 1.8158194E-05, 1.5615158E+00, 1.6215489E-15, 6.4654411E-01, 1.5044132E+00, 1.0116599E-12, 1.0000000E-04, 0.0000000E+00, 1.6497045E-09, 9.9998350E-05,-3.3446824E-10
 1.5701665E+00,-4.8068476E+01,-7.3108018E+01, 1.7002380E-02, 1.9680749E-05, 1.5701665E+00, 2.0706751E-15, 6.5518391E-01, 1.5044240E+00, 1.1104246E-12, 1.0000000E-04, 0.0000000E+00, 1.8197423E-09, 9.9998180E-05,-3.3051761E-10
 1.5788172E+00,-4.8068421E+01,-7.3107140E+01, 1.6907106E-02, 2.1297533E-05, 1.5788172E+00, 1.9849950E-15, 6.6382454E-01, 1.5044341E+00, 1.2288826E-12, 1.0000000E-04, 0.0000000E+00, 2.0037664E-09, 9.9997996E-05,-3.2612926E-10
 1.5917931E+00,-4.8068347E+01,-7.3105968E+01, 1.6766525E-02, 2.3941863E-05, 1.5917931E+00, 1.4387477E-15, 6.7678714E-01, 1.5044475E+00, 9.3653859E-13, 1.0000000E-04, 0.0000000E+00, 2.3141152E-09, 9.9997686E-05,-2.9061846E-10
 1.6047691E+00,-4.8068281E+01,-7.3104925E+01, 1.6628229E-02, 2.6821426E-05, 1.6047691E+00, 1.1225057E-15, 6.8975121E-01, 1.5044594E+00, 1.0929132E-12, 1.0000000E-04, 0.0000000E+00, 2.6618300E-09, 9.9997338E-05,-2.4946229E-10
 1.6177451E+00,-4.8068222E+01,-7.3103997E+01, 1.6492158E-02, 2.9948189E-05, 1.6177451E+00, 2.7895059E-15, 7.0271659E-01, 1.5044700E+00, 8.6516637E-13, 1.0000000E-04, 0.0000000E+00, 3.0501197E-09, 9.9996950E-05,-2.0207713E-10
 1.6307211E+00,-4.8068169E+01,-7.3103171E+01, 1.6358257E-02, 3.3334113E-05, 1.6307211E+00, 6.1817942E-15, 7.1568314E-01, 1.5044794E+00,-6.0007661E-14, 1.0000000E-04, 0.0000000E+00, 3.4823481E-09, 9.9996518E-05,-1.4786816E-10
 1.6436971E+00,-4.8068122E+01,-7.3102437E+01, 1.6226470E-02, 3.6991117E-05, 1.6436971E+00, 6.6454152E-15, 7.2865072E-01, 1.5044878E+00,-7.9545303E-14, 1.0000000E-04, 0.0000000E+00, 3.9620336E-09, 9.9996038E-05,-8.6307868E-11
 1.6566731E+00,-4.8068080E+01,-7.3101783E+01, 1.6096744E-02, 4.0931052E-05, 1.6566731E+00, 6.0041785E-15, 7.4161923E-01, 1.5044953E+00, 1.3840008E-13, 1.0000000E-04, 0.0000000E+00, 4.4928484E-09, 9.9995507E-05,-1.6677957E-11
 1.6696491E+00,-4.8068043E+01,-7.3101201E+01, 1.5969028E-02, 4.5165674E-05, 1.6696491E+00, 7.8880755E-15, 7.5458857E-01, 1.5045020E+00,-7.8631502E-14, 1.0000000E-04, 0.0000000E+00, 5.0786170E-09, 9.9994921E-05, 6.1560293E-11
 1.6826251E+00,-4.8068009E+01,-7.3100683E+01, 1.5843272E-02, 4.9706609E-05, 1.6826251E+00, 5.6062450E-15, 7.6755863E-01, 1.5045079E+00,-2.1500168E-13, 1.0000000E-04, 0.0000000E+00, 5.7233148E-09, 9.9994277E-05, 1.4914763E-10
 1.6956011E+00,-4.8067980E+01,-7.3100222E+01, 1.5719427E-02, 5.4565334E-05, 1.6956011E+00, 5.5534350E-15, 7.8052934E-01, 1.5045132E+00,-9.7173072E-14, 1.0000000E-04, 0.0000000E+00, 6.4310662E-09, 9.9993569E-05, 2.4671256E-10
 1.7085771E+00,-4.8067953E+01,-7.3099812E+01, 1.5597447E-02, 5.9753150E-05, 1.7085771E+00, 7.6690977E-15, 7.9350064E-01, 1.5045179E+00,-3.6717262E-13, 1.0000000E-04, 0.0000000E+00, 7.2061419E-09, 9.9992794E-05, 3.5497337E-10
 1.7215531E+00,-4.8067930E+01,-7.3099447E+01, 1.5477287E-02, 6.5281154E-05, 1.7215531E+00, 6.3249531E-15, 8.0647245E-01, 1.5045221E+00,-5.7649103E-13, 1.0000000E-04, 0.0000000E+00, 8.0529566E-09, 9.9991947E-05, 3.5340210E-10
 1.7345291E+00,-4.8067908E+01,-7.3099122E+01, 1.5358902E-02, 7.1160221E-05, 1.7345291E+00, 8.0619041E-15, 8.1944472E-01, 1.5045258E+00,-5.3505402E-13, 1.0000000E-04, 0.0000000E+00, 8.9760661E-09, 9.9991024E-05, 3.5165125E-10
 1.7475051E+00,-4.8067890E+01,-7.3098833E+01, 1.5242250E-02, 7.7400978E-05, 1.7475051E+00, 7.8872657E-15, 8.3241739E-01, 1.5045291E+00,-8.3613061E-13, 1.0000000E-04, 0.0000000E+00, 9.9801641E-09, 9.9990020E-05, 3.4970960E-10
 1.7604811E+00,-4.8067873E+01,-7.3098575E+01, 1.5127289E-02, 8.4013788E-05, 1.7604811E+00, 9.5354136E-15, 8.4539044E-01, 1.5045321E+00,-7.1812538E-13, 1.0000000E-04, 0.0000000E+00, 1.1070078E-08, 9.9988930E-05, 3.4759961E-10
 1.7734571E+00,-4.8067858E+01,-7.3098346E+01, 1.5013980E-02, 9.1008729E-05, 1.7734571E+00, 9.6118266E-15, 8.5836380E-01, 1.5045347E+00,-8.6453580E-13, 1.0000000E-04, 0.0000000E+00, 1.2250768E-08, 9.9987749E-05, 3.4526514E-10
 1.7929211E+00,-4.8067839E+01,-7.3098056E+01, 1.4847584E-02, 1.0237477E-04, 1.7929211E+00, 4.7632983E-15, 8.7782446E-01, 1.5045380E+00,-6.3378403E-13, 1.0000000E-04, 0.0000000E+00, 1.4243049E-08, 9.9985757E-05, 3.1800353E-10
 1.8123851E+00,-4.8067823E+01,-7.3097811E+01, 1.4684653E-02, 1.1466221E-04, 1.8123851E+00, 8.7624155E-15, 8.9728565E-01, 1.5045409E+00, 1.8489646E-14, 1.0000000E-04, 0.0000000E+00, 1.6474511E-08, 9.9983525E-05, 2.8702697E-10
 1.8318490E+00,-4.8067810E+01,-7.3097605E+01, 1.4525069E-02, 1.2790018E-04, 1.8318490E+00, 1.4041410E-14, 9.1674727E-01, 1.5045432E+00,-2.5677419E-13, 1.0000000E-04, 0.0000000E+00, 1.8963656E-08, 9.9981036E-05, 2.5199877E-10
 1.8513130E+00,-4.8067798E+01,-7.3097430E+01, 1.4368719E-02, 1.4211594E-04, 1.8513130E+00, 1.5594694E-14, 9.3620926E-01, 1.5045452E+00, 3.4570028E-13, 1.0000000E-04, 0.0000000E+00, 2.1729515E-08, 9.9978270E-05, 2.1266079E-10
 1.8707770E+00,-4.8067788E+01,-7.3097283E+01, 1.4215495E-02, 1.5733487E-04, 1.8707770E+00, 1.2196578E-14, 9.5567156E-01, 1.5045469E+00, 9.7474340E-13, 1.0000000E-04, 0.0000000E+00, 2.4791613E-08, 9.9975208E-05, 1.6872122E-10
 1.8902410E+00,-4.8067780E+01,-7.3097159E+01, 1.4065295E-02, 1.7358033E-04, 1.8902410E+00, 1.1585683E-14, 9.7513412E-01, 1.5045483E+00, 1.8267298E-12, 1.0000000E-04, 0.0000000E+00, 2.8169932E-08, 9.9971830E-05, 1.1991070E-10
 1.9097050E+00,-4.8067773E+01,-7.3097054E+01, 1.3918019E-02, 1.9087370E-04, 1.9097050E+00, 1.3649027E-14, 9.9459691E-01, 1.5045495E+00, 1.5281886E-12, 1.0000000E-04, 0.0000000E+00, 3.1884866E-08, 9.9968115E-05, 6.5926192E-11
 1.9291690E+00,-4.8067768E+01,-7.3096966E+01, 1.3773572E-02, 2.0923428E-04, 1.9291690E+00, 1.3019015E-14, 1.0140599E+00, 1.5045506E+00, 1.5516433E-12, 1.0000000E-04, 0.0000000E+00, 3.5957188E-08, 9.9964043E-05, 6.5207895E-12
 1.9486330E+00,-4.8067763E+01,-7.3096891E+01, 1.3631864E-02, 2.2867933E-04, 1.9486330E+00, 1.4772980E-14, 1.0335230E+00, 1.5045514E+00, 1.6097324E-12, 1.0000000E-04, 0.0000000E+00, 4.0408004E-08, 9.9959592E-05,-5.8608542E-11
 1.9680970E+00,-4.8067758E+01,-7.3096828E+01, 1.3492808E-02, 2.4922403E-04, 1.9680970E+00, 1.2118956E-14, 1.0529863E+00, 1.5045521E+00, 1.7190292E-12, 1.0000000E-04, 0.0000000E+00, 4.5258718E-08, 9.9954741E-05,-1.2973116E-10
 1.9875610E+00,-4.8067755E+01,-7.3096775E+01, 1.3356321E-02, 2.7088147E-04, 1.9875610E+00, 1.4664704E-14, 1.0724497E+00, 1.5045528E+00, 1.6888126E-12, 1.0000000E-04, 0.0000000E+00, 5.0530987E-08, 9.9949469E-05,-2.0703787E-10
 2.0000000E+00,-4.8067753E+01,-7.3096744E+01, 1.3270134E-02, 2.8519569E-04, 2.0000000E+00, 1.3153288E-14, 1.0848883E+00, 1.5045531E+00, 1.4406000E-12, 1.0000000E-04, 0.0000000E+00, 5.4078442E-08, 9.9945922E-05,-2.1322196E-10
 2.0186585E+00,-4.9020585E+01,-7.3237136E+01, 1.3155044E-02, 3.0676695E-04, 2.0000000E+00, 1.7640584E-14, 1.1032633E+00, 1.4861782E+00, 1.3034000E-12, 1.0000000E-04, 0.0000000E+00, 5.9715259E-08, 9.9940285E-05,-2.7506284E-10
 2.0279878E+00,-4.9434919E+01,-7.3350629E+01, 1.3105482E-02, 3.1748071E-04, 2.0000000E+00, 1.6777993E-14, 1.1123379E+00, 1.4771035E+00, 9.0895000E-13, 1.0000000E-04, 0.0000000E+00, 6.2596294E-08, 9.9937404E-05,-2.7611784E-10
 2.0373171E+00,-4.9817601E+01,-7.3505811E+01, 1.3059929E-02, 3.2803808E-04, 2.0000000E+00, 1.8589044E-14, 1.1212607E+00, 1.4681807E+00, 8.4035000E-13, 1.0000000E-04, 0.0000000E+00, 6.5523314E-08, 9.9934477E-05,-2.7709427E-10
 2.0466463E+00,-5.0174266E+01,-7.3696462E+01, 1.3017422E-02, 3.3839388E-04, 2.0000000E+00, 1.9556261E-14, 1.1300006E+00, 1.4594409E+00, 8.4035000E-13, 1.0000000E-04, 0.0000000E+00, 6.8480829E-08, 9.9931519E-05,-2.7796970E-10
 2.0559756E+00,-5.0508568E+01,-7.3915389E+01, 1.2977939E-02, 3.4852085E-04, 2.0000000E+00, 1.9951886E-14, 1.1385352E+00, 1.4509062E+00, 8.4035000E-13, 1.0000000E-04, 0.0000000E+00, 7.1455320E-08, 9.9928545E-05,-2.7873289E-10
 2.0653048E+00,-5.0823354E+01,-7.4156064E+01, 1.2941083E-02, 3.5840276E-04, 2.0000000E+00, 1.9388426E-14, 1.1468500E+00, 1.4425914E+00, 7.8890000E-13, 1.0000000E-04, 0.0000000E+00, 7.4435366E-08, 9.9925565E-05,-2.7938384E-10
 2.0746341E+00,-5.1120937E+01,-7.4413082E+01, 1.2905988E-02, 3.6803052E-04, 2.0000000E+00, 1.9376500E-14, 1.1549366E+00, 1.4345048E+00, 7.0315000E-13, 1.0000000E-04, 0.0000000E+00, 7.7411480E-08, 9.9922589E-05,-2.1914791E-10
 2.0839634E+00,-5.1403230E+01,-7.4682118E+01, 1.2872975E-02, 3.7739999E-04, 2.0000000E+00, 1.9360562E-14, 1.1627914E+00, 1.4266501E+00, 8.5750000E-13, 1.0000000E-04, 0.0000000E+00, 8.0375863E-08, 9.9919624E-05,-1.6652144E-10
 2.0932926E+00,-5.1671840E+01,-7.4959759E+01, 1.2841815E-02, 3.8650515E-04, 2.0000000E+00, 1.9564501E-14, 1.1704142E+00, 1.4190273E+00, 9.2610000E-13, 1.0000000E-04, 0.0000000E+00, 8.3322115E-08, 9.9916678E-05,-1.2083102E-10
 2.1026219E+00,-5.1928128E+01,-7.5243319E+01, 1.2812317E-02, 3.9534241E-04, 2.0000000E+00, 1.9952320E-14, 1.1778075E+00, 1.4116340E+00, 9.9470000E-13, 1.0000000E-04, 0.0000000E+00, 8.6245008E-08, 9.9913755E-05,-8.1268566E-11
 2.1119512E+00,-5.2173257E+01,-7.5530681E+01, 1.2783923E-02, 4.0392568E-04, 2.0000000E+00, 1.7616731E-14, 1.1849756E+00, 1.4044658E+00, 1.2176500E-12, 1.0000000E-04, 0.0000000E+00, 8.9140415E-08, 9.9910860E-05,-4.7104567E-11
 2.1212804E+00,-5.2408234E+01,-7.5820177E+01, 1.2756850E-02, 4.1226049E-04, 2.0000000E+00, 1.9290740E-14, 1.1919243E+00, 1.3975172E+00, 1.3377000E-12, 1.0000000E-04, 0.0000000E+00, 9.2005058E-08, 9.9907995E-05,-1.7665616E-11
 2.1306097E+00,-5.2633930E+01,-7.6110487E+01, 1.2731036E-02, 4.2035339E-04, 2.0000000E+00, 1.9063816E-14, 1.1986598E+00, 1.3907816E+00, 1.4406000E-12, 1.0000000E-04, 0.0000000E+00, 9.4836376E-08, 9.9905164E-05, 7.7329156E-12
 2.1399390E+00,-5.2851107E+01,-7.6400569E+01, 1.2706374E-02, 4.2821160E-04, 2.0000000E+00, 1.9457598E-14, 1.2051894E+00, 1.3842521E+00, 1.4749000E-12, 1.0000000E-04, 0.0000000E+00, 9.7632401E-08, 9.9902368E-05, 2.9596079E-11
 2.1492682E+00,-5.3060436E+01,-7.6689598E+01, 1.2682767E-02, 4.3584274E-04, 2.0000000E+00, 1.9557128E-14, 1.2115202E+00, 1.3779212E+00, 1.4749000E-12, 1.0000000E-04, 0.0000000E+00, 1.0039166E-07, 9.9899608E-05, 4.8462597E-11
 2.1585975E+00,-5.3262509E+01,-7.6976925E+01, 1.2659866E-02, 4.4325469E-04, 2.0000000E+00, 2.0771109E-14, 1.2176599E+00, 1.3717815E+00, 1.3377000E-12, 1.0000000E-04, 0.0000000E+00, 1.0311310E-07, 9.9896887E-05, 6.4747736E-11
 2.1679268E+00,-5.3457854E+01,-7.7262040E+01, 1.2637765E-02, 4.5045536E-04, 2.0000000E+00, 1.9761283E-14, 1.2236159E+00, 1.3658256E+00, 1.3377000E-12, 1.0000000E-04, 0.0000000E+00, 1.0579600E-07, 9.9894204E-05, 7.8799420E-11
 2.1772560E+00,-5.3646940E+01,-7.7544546E+01, 1.2616513E-02, 4.5743466E-04, 2.0000000E+00, 2.0136200E-14, 1.2293956E+00, 1.3600459E+00, 1.3720000E-12, 1.0000000E-04, 0.0000000E+00, 1.0843983E-07, 9.9891560E-05, 9.0943128E-11
 2.1865853E+00,-5.3830190E+01,-7.7824134E+01, 1.2596049E-02, 4.6421732E-04, 2.0000000E+00, 2.0566358E-14, 1.2350062E+00, 1.3544353E+00, 1.2691000E-12, 1.0000000E-04, 0.0000000E+00, 1.1104438E-07, 9.9888956E-05, 1.0144822E-10
 2.1959145E+00,-5.4007981E+01,-7.8100570E+01, 1.2576318E-02, 4.7081179E-04, 2.0000000E+00, 2.0312275E-14, 1.2404548E+00, 1.3489866E+00, 1.3720000E-12, 1.0000000E-04, 0.0000000E+00, 1.1360965E-07, 9.9886390E-05, 1.1057284E-10
 2.2052438E+00,-5.4180658E+01,-7.8373679E+01, 1.2557272E-02, 4.7722561E-04, 2.0000000E+00, 1.9942833E-14, 1.2457482E+00, 1.3436932E+00, 1.3205500E-12, 1.0000000E-04, 0.0000000E+00, 1.1613581E-07, 9.9883864E-05, 1.1846288E-10
 2.2145731E+00,-5.4348530E+01,-7.8643335E+01, 1.2538784E-02, 4.8346605E-04, 2.0000000E+00, 1.9498690E-14, 1.2508930E+00, 1.3385484E+00, 1.1490500E-12, 1.0000000E-04, 0.0000000E+00, 1.1862313E-07, 9.9881377E-05, 1.2536526E-10
 2.2239023E+00,-5.4511880E+01,-7.8909448E+01, 1.2520669E-02, 4.8954014E-04, 2.0000000E+00, 2.1791127E-14, 1.2558954E+00, 1.3335460E+00, 9.9470000E-13, 1.0000000E-04, 0.0000000E+00, 1.2107201E-07, 9.9878928E-05, 1.3136978E-10
 2.2332316E+00,-5.4670967E+01,-7.9171962E+01, 1.2503130E-02, 4.9545463E-04, 2.0000000E+00, 2.2324120E-14, 1.2607615E+00, 1.3286800E+00, 9.6040000E-13, 1.0000000E-04, 0.0000000E+00, 1.2348291E-07, 9.9876517E-05, 1.3663355E-10
 2.2425609E+00,-5.4826026E+01,-7.9430847E+01, 1.2486135E-02, 5.0121598E-04, 2.0000000E+00, 2.1811781E-14, 1.2654969E+00, 1.3239445E+00, 7.8890000E-13, 1.0000000E-04, 0.0000000E+00, 1.2585639E-07, 9.9874144E-05, 1.4121269E-10
 2.2518901E+00,-5.4977272E+01,-7.9686094E+01, 1.2469650E-02, 5.0683038E-04, 2.0000000E+00, 2.0662255E-14, 1.2701072E+00, 1.3193342E+00, 8.9180000E-13, 1.0000000E-04, 0.0000000E+00, 1.2819304E-07, 9.9871807E-05, 1.4525311E-10
 2.2658840E+00,-5.5195996E+01,-8.0059912E+01, 1.2445972E-02, 5.1493148E-04, 2.0000000E+00, 2.0650329E-14, 1.2767572E+00, 1.3126842E+00, 1.0461500E-12, 1.0000000E-04, 0.0000000E+00, 1.3161735E-07, 9.9868383E-05, 1.6991090E-10
 2.2798779E+00,-5.5407337E+01,-8.0425721E+01, 1.2423276E-02, 5.2272044E-04, 2.0000000E+00, 2.1629255E-14, 1.2831580E+00, 1.3062835E+00, 9.0895000E-13, 1.0000000E-04, 0.0000000E+00, 1.3496314E-07, 9.9865037E-05, 1.9025890E-10
 2.2938718E+00,-5.5611821E+01,-8.0783668E+01, 1.2401303E-02, 5.3023226E-04, 2.0000000E+00, 2.3182158E-14, 1.2893244E+00, 1.3001171E+00, 8.2320000E-13, 1.0000000E-04, 0.0000000E+00, 1.3823277E-07, 9.9861767E-05, 2.0722867E-10
 2.3078657E+00,-5.5809915E+01,-8.1133927E+01, 1.2379977E-02, 5.3748292E-04, 2.0000000E+00, 2.2799164E-14, 1.2952703E+00, 1.2941711E+00, 8.9180000E-13, 1.0000000E-04, 0.0000000E+00, 1.4142861E-07, 9.9858571E-05, 2.2144870E-10
 2.3218596E+00,-5.6002040E+01,-8.1476689E+01, 1.2359450E-02, 5.4448728E-04, 2.0000000E+00, 2.1080324E-14, 1.3010086E+00, 1.2884328E+00, 8.0605000E-13, 1.0000000E-04, 0.0000000E+00, 1.4455304E-07, 9.9855447E-05, 2.3336794E-10
 2.3358535E+00,-5.6188574E+01,-8.1812156E+01, 1.2339665E-02, 5.5125914E-04, 2.0000000E+00, 2.0188784E-14, 1.3065512E+00, 1.2828903E+00, 6.5170000E-13, 1.0000000E-04, 0.0000000E+00, 1.4760843E-07, 9.9852392E-05, 2.4343533E-10
 2.3498474E+00,-5.6369861E+01,-8.2140540E+01, 1.2320574E-02, 5.5781132E-04, 2.0000000E+00, 2.0209005E-14, 1.3119090E+00, 1.2775325E+00, 5.8310000E-13, 1.0000000E-04, 0.0000000E+00, 1.5059708E-07, 9.9849403E-05, 2.5196510E-10
 2.3638413E+00,-5.6546212E+01,-8.2462054E+01, 1.2302132E-02, 5.6415576E-04, 2.0000000E+00, 2.2026995E-14, 1.3170923E+00, 1.2723491E+00, 4.2875000E-13, 1.0000000E-04, 0.0000000E+00, 1.5352127E-07, 9.9846479E-05, 2.5922664E-10
 2.3778352E+00,-5.6717911E+01,-8.2776914E+01, 1.2284298E-02, 5.7030353E-04, 2.0000000E+00, 2.1362596E-14, 1.3221106E+00, 1.2673309E+00, 4.1160000E-13, 1.0000000E-04, 0.0000000E+00, 1.5638322E-07, 9.9843617E-05, 2.6538828E-10
 2.3918291E+00,-5.6885218E+01,-8.3085334E+01, 1.2266797E-02, 5.7624737E-04, 2.0000000E+00, 2.1236232E-14, 1.3269726E+00, 1.2624688E+00, 3.6015000E-13, 1.0000000E-04, 0.0000000E+00, 1.5918497E-07, 9.9840815E-05, 2.7062960E-10
 2.4058230E+00,-5.7048372E+01,-8.3387524E+01, 1.2249762E-02, 5.8200573E-04, 2.0000000E+00, 2.1702276E-14, 1.3316867E+00, 1.2577548E+00, 2.7440000E-13, 1.0000000E-04, 0.0000000E+00, 1.6192856E-07, 9.9838071E-05, 2.7517507E-10
 2.4198169E+00,-5.7207590E+01,-8.3683690E+01, 1.2233246E-02, 5.8759635E-04, 2.0000000E+00, 2.2576469E-14, 1.3362603E+00, 1.2531812E+00, 1.7150000E-13, 1.0000000E-04, 0.0000000E+00, 1.6461600E-07, 9.9835384E-05, 2.7905836E-10
 2.4338108E+00,-5.7363075E+01,-8.3974034E+01, 1.2217220E-02, 5.9302759E-04, 2.0000000E+00, 2.3157872E-14, 1.3407006E+00, 1.2487409E+00, 0.0000000E+00, 1.0000000E-04, 0.0000000E+00, 1.6724921E-07, 9.9832751E-05, 2.8241416E-10
 2.4478047E+00,-5.7515012E+01,-8.4258750E+01, 1.2201657E-02, 5.9830727E-04, 2.0000000E+00, 2.2285631E-14, 1.3450142E+00, 1.2444273E+00, 8.5750000E-14, 1.0000000E-04, 0.0000000E+00, 1.6983007E-07, 9.9830170E-05, 2.8534346E-10
 2.4617986E+00,-5.7663573E+01,-8.4538028E+01, 1.2186532E-02, 6.0344269E-04, 2.0000000E+00, 2.2146149E-14, 1.3492072E+00, 1.2402342E+00, 1.7150000E-13, 1.0000000E-04, 0.0000000E+00, 1.7236035E-07, 9.9827640E-05, 2.8786873E-10
 2.4757925E+00,-5.7808919E+01,-8.4812050E+01, 1.2171823E-02, 6.0844068E-04, 2.0000000E+00, 2.4022903E-14, 1.3532856E+00, 1.2361559E+00, 6.8600000E-14, 1.0000000E-04, 0.0000000E+00, 1.7484175E-07, 9.9825158E-05, 2.9007973E-10
 2.4897864E+00,-5.7951198E+01,-8.5080992E+01, 1.2157508E-02, 6.1330762E-04, 2.0000000E+00, 2.4502120E-14, 1.3572545E+00, 1.2321869E+00, 2.4010000E-13, 1.0000000E-04, 0.0000000E+00, 1.7727594E-07, 9.9822724E-05, 2.9202138E-10
 2.5000000E+00,-5.8053517E+01,-8.5274911E+01, 1.2147247E-02, 6.1679200E-04, 2.0000000E+00, 2.4150486E-14, 1.3600952E+00, 1.2293463E+00, 2.2295000E-13, 1.0000000E-04, 0.0000000E+00, 1.7902804E-07, 9.9820972E-05, 2.9236931E-10
 2.5153205E+00,-5.8203509E+01,-8.5559531E+01, 1.2132019E-02, 6.2187520E-04, 2.0000000E+00, 2.4673397E-14, 1.3642357E+00, 1.2252057E+00, 3.4300000E-13, 1.0000000E-04, 0.0000000E+00, 1.8160296E-07, 9.9818397E-05, 2.9475989E-10
 2.5306409E+00,-5.8350274E+01,-8.5838635E+01, 1.2117212E-02, 6.2682090E-04, 2.0000000E+00, 2.3712197E-14, 1.3682618E+00, 1.2211797E+00, 3.7730000E-13, 1.0000000E-04, 0.0000000E+00, 1.8412656E-07, 9.9815873E-05, 2.9682499E-10
 2.5459614E+00,-5.8493960E+01,-8.6112421E+01, 1.2102803E-02, 6.3163563E-04, 2.0000000E+00, 2.2687897E-14, 1.3721787E+00, 1.2172627E+00, 3.9445000E-13, 1.0000000E-04, 0.0000000E+00, 1.8660065E-07, 9.9813399E-05, 2.9863196E-10
 2.5612818E+00,-5.8634706E+01,-8.6381078E+01, 1.2088774E-02, 6.3630945E-04, 2.0000000E+00, 2.2058626E-14, 1.3759917E+00, 1.2134497E+00, 3.2585000E-13, 1.0000000E-04, 0.0000000E+00, 1.8902691E-07, 9.9810973E-05, 3.0021445E-10
 2.5766023E+00,-5.8772639E+01,-8.6644785E+01, 1.2075104E-02, 6.4085470E-04, 2.0000000E+00, 2.2762599E-14, 1.3797056E+00, 1.2097358E+00, 2.7440000E-13, 1.0000000E-04, 0.0000000E+00, 1.9140696E-07, 9.9808593E-05, 3.0161738E-10
 2.5919228E+00,-5.8907880E+01,-8.6903715E+01, 1.2061779E-02, 6.4528625E-04, 2.0000000E+00, 2.3444942E-14, 1.3833248E+00, 1.2061166E+00, 2.7440000E-13, 1.0000000E-04, 0.0000000E+00, 1.9374238E-07, 9.9806258E-05, 3.0281828E-10
 2.6072432E+00,-5.9040542E+01,-8.7158032E+01, 1.2048781E-02, 6.4960911E-04, 2.0000000E+00, 2.2883000E-14, 1.3868536E+00, 1.2025879E+00, 5.1450000E-13, 1.0000000E-04, 0.0000000E+00, 1.9603468E-07, 9.9803965E-05, 3.0390695E-10
 2.6225637E+00,-5.9170729E+01,-8.7407892E+01, 1.2036096E-02, 6.5382799E-04, 2.0000000E+00, 2.3330016E-14, 1.3902958E+00, 1.1991457E+00, 4.4590000E-13, 1.0000000E-04, 0.0000000E+00, 1.9828531E-07, 9.9801715E-05, 3.0484971E-10
 2.6378841E+00,-5.9298540E+01,-8.7653444E+01, 1.2023710E-02, 6.5794731E-04, 2.0000000E+00, 2.3868648E-14, 1.3936552E+00, 1.1957862E+00, 2.7440000E-13, 1.0000000E-04, 0.0000000E+00, 2.0049564E-07, 9.9799504E-05, 3.0569147E-10
 2.6532046E+00,-5.9424068E+01,-8.7894831E+01, 1.2011509E-02, 6.6197124E-04, 2.0000000E+00, 2.4074375E-14, 1.3969353E+00, 1.1925061E+00, 1.7150000E-13, 1.0000000E-04, 0.0000000E+00, 2.0266699E-07, 9.9797333E-05, 3.0644344E-10
