time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 1.7992035E+03,-2.1445971E+02,-1.0714136E+02, 1.0463544E-03, 1.1631585E-01, 7.9174000E+01, 1.1571578E+01, 7.3036068E+01, 3.6374047E+01, 9.3970281E-14, 0.0000000E+00, 0.0000000E+00, 2.7681350E-03, 2.7637328E-01, 4.6223236E-09
 1.7993206E+03,-2.1488231E+02,-1.0715828E+02, 1.0463724E-03, 1.1632185E-01, 7.9174000E+01, 1.1571978E+01, 7.3040331E+01, 3.6369384E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7686309E-03, 2.7637279E-01, 4.6193428E-09
 1.7994964E+03,-2.1552143E+02,-1.0718361E+02, 1.0463987E-03, 1.1633079E-01, 7.9174000E+01, 1.1572579E+01, 7.3046712E+01, 3.6362403E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7693731E-03, 2.7637205E-01, 4.6149292E-09
 1.7997600E+03,-2.1649212E+02,-1.0722150E+02, 1.0464364E-03, 1.1634412E-01, 7.9174000E+01, 1.1573479E+01, 7.3056252E+01, 3.6351963E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7704831E-03, 2.7637094E-01, 4.6150445E-09
 1.8000000E+03,-2.1738910E+02,-1.0725592E+02, 1.0464712E-03, 1.1635618E-01, 7.9174000E+01, 1.1574298E+01, 7.3064912E+01, 3.6342484E+01, 9.3970281E-14, 0.0000000E+00, 0.0000000E+00, 2.7714907E-03, 2.7636993E-01, 4.6153080E-09
 1.8003600E+03,-2.1814504E+02,-1.0730738E+02, 1.0466851E-03, 1.1637410E-01, 7.9174000E+01, 1.1575167E+01, 7.3077844E+01, 3.6328682E+01, 9.3970281E-14, 0.0000000E+00, 0.0000000E+00, 2.7729957E-03, 2.7636842E-01, 4.6155221E-09
 1.8009000E+03,-2.1930437E+02,-1.0738416E+02, 1.0469988E-03, 1.1640059E-01, 7.9174000E+01, 1.1576472E+01, 7.3097117E+01, 3.6308105E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7752391E-03, 2.7636618E-01, 4.6159996E-09
 1.8010000E+03,-2.1952207E+02,-1.0739839E+02, 1.0470567E-03, 1.1640548E-01, 7.9174000E+01, 1.1576713E+01, 7.3100684E+01, 3.6304297E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7756542E-03, 2.7636577E-01, 4.6170866E-09
 1.8011501E+03,-2.1967638E+02,-1.0741970E+02, 1.0471887E-03, 1.1641279E-01, 7.9174000E+01, 1.1576976E+01, 7.3106024E+01, 3.6298693E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7762759E-03, 2.7636514E-01, 4.6133482E-09
 1.8013752E+03,-2.1991145E+02,-1.0745160E+02, 1.0473855E-03, 1.1642368E-01, 7.9174000E+01, 1.1577371E+01, 7.3114013E+01, 3.6290310E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7772060E-03, 2.7636421E-01, 4.6134305E-09
 1.8017128E+03,-2.2027196E+02,-1.0749930E+02, 1.0476784E-03, 1.1643989E-01, 7.9174000E+01, 1.1577964E+01, 7.3125947E+01, 3.6277783E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7785957E-03, 2.7636282E-01, 4.6136282E-09
 1.8020000E+03,-2.2058464E+02,-1.0753977E+02, 1.0479257E-03, 1.1645356E-01, 7.9174000E+01, 1.1578468E+01, 7.3136062E+01, 3.6267164E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7797736E-03, 2.7636165E-01, 4.6140399E-09
 1.8024307E+03,-2.2120510E+02,-1.0760022E+02, 1.0482577E-03, 1.1647382E-01, 7.9174000E+01, 1.1579301E+01, 7.3151157E+01, 3.6251236E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7815317E-03, 2.7635989E-01, 4.6143363E-09
 1.8030000E+03,-2.2204782E+02,-1.0767972E+02, 1.0486888E-03, 1.1650018E-01, 7.9174000E+01, 1.1580403E+01, 7.3170972E+01, 3.6230319E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7838402E-03, 2.7635758E-01, 4.6150115E-09
 1.8038539E+03,-2.2461868E+02,-1.0779805E+02, 1.0490181E-03, 1.1653882E-01, 7.9174000E+01, 1.1582733E+01, 7.3200399E+01, 3.6198563E+01, 7.0477711E-14, 0.0000000E+00, 0.0000000E+00, 2.7872695E-03, 2.7635415E-01, 4.6161808E-09
 1.8040000E+03,-2.2507035E+02,-1.0781831E+02, 1.0490728E-03, 1.1654540E-01, 7.9174000E+01, 1.1583131E+01, 7.3205425E+01, 3.6193138E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7878553E-03, 2.7635356E-01, 4.6187005E-09
 1.8042192E+03,-2.2570739E+02,-1.0784864E+02, 1.0491659E-03, 1.1655521E-01, 7.9174000E+01, 1.1583705E+01, 7.3212945E+01, 3.6185043E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7887319E-03, 2.7635269E-01, 4.6187499E-09
 1.8045479E+03,-2.2667595E+02,-1.0789399E+02, 1.0493053E-03, 1.1656979E-01, 7.9174000E+01, 1.1584566E+01, 7.3224183E+01, 3.6172945E+01, 7.0477711E-14, 0.0000000E+00, 0.0000000E+00, 2.7900418E-03, 2.7635138E-01, 4.6189475E-09
 1.8050000E+03,-2.2803410E+02,-1.0795613E+02, 1.0494969E-03, 1.1658960E-01, 7.9174000E+01, 1.1585750E+01, 7.3239556E+01, 3.6156388E+01, 8.2223996E-14, 0.0000000E+00, 0.0000000E+00, 2.7918341E-03, 2.7634959E-01, 4.6193428E-09
 1.8056781E+03,-2.2990665E+02,-1.0804879E+02, 1.0498270E-03, 1.1661874E-01, 7.9174000E+01, 1.1587419E+01, 7.3262435E+01, 3.6131840E+01, 7.0477711E-14, 0.0000000E+00, 0.0000000E+00, 2.7945023E-03, 2.7634692E-01, 4.6200180E-09
 1.8060000E+03,-2.3081737E+02,-1.0809270E+02, 1.0499829E-03, 1.1663244E-01, 7.9174000E+01, 1.1588211E+01, 7.3273254E+01, 3.6120229E+01, 7.0477711E-14, 0.0000000E+00, 0.0000000E+00, 2.7957641E-03, 2.7634566E-01, 4.6215661E-09
 1.8064828E+03,-1.1517924E+02,-1.0815829E+02, 1.1272476E-03, 1.1665272E-01, 7.9400909E+01, 1.1589190E+01, 7.3289392E+01, 3.6330021E+01, 8.2070068E-14, 0.0000000E+00, 0.0000000E+00, 2.7976467E-03, 2.7634377E-01, 4.6218954E-09
 1.8070000E+03,-9.7067776E+01,-1.0822828E+02, 1.1639388E-03, 1.1667411E-01, 7.9644000E+01, 1.1590238E+01, 7.3306580E+01, 3.6554875E+01, 8.1905801E-14, 0.0000000E+00, 0.0000000E+00, 2.7996521E-03, 2.7634177E-01, 4.6227024E-09
 1.8077758E+03,-1.0353963E+02,-1.0833260E+02, 1.1445190E-03, 1.1670553E-01, 7.9644000E+01, 1.1591748E+01, 7.3332136E+01, 3.6527810E+01, 8.1905801E-14, 0.0000000E+00, 0.0000000E+00, 2.8026346E-03, 2.7633879E-01, 4.6235753E-09
 1.8080000E+03,-1.0529027E+02,-1.0836274E+02, 1.1399146E-03, 1.1671452E-01, 7.9644000E+01, 1.1592184E+01, 7.3339501E+01, 3.6520008E+01, 8.1905801E-14, 0.0000000E+00, 0.0000000E+00, 2.8034942E-03, 2.7633793E-01, 4.6255186E-09
 1.8083363E+03,-1.0743802E+02,-1.0840782E+02, 1.1346435E-03, 1.1672790E-01, 7.9644000E+01, 1.1592486E+01, 7.3350508E+01, 3.6508700E+01, 8.1905801E-14, 0.0000000E+00, 0.0000000E+00, 2.8047790E-03, 2.7633664E-01, 4.6256997E-09
 1.8088407E+03,-1.1003252E+02,-1.0847517E+02, 1.1288170E-03, 1.1674768E-01, 7.9644000E+01, 1.1592939E+01, 7.3366925E+01, 3.6491830E+01, 9.3606630E-14, 0.0000000E+00, 0.0000000E+00, 2.8066956E-03, 2.7633472E-01, 4.6260456E-09
 1.8090000E+03,-1.1082489E+02,-1.0849643E+02, 1.1271320E-03, 1.1675390E-01, 7.9644000E+01, 1.1593082E+01, 7.3372101E+01, 3.6486511E+01, 8.1905801E-14, 0.0000000E+00, 0.0000000E+00, 2.8073000E-03, 2.7633412E-01, 4.6268690E-09
 1.8092390E+03,-1.1189693E+02,-1.0852827E+02, 1.1249349E-03, 1.1676317E-01, 7.9644000E+01, 1.1593190E+01, 7.3379845E+01, 3.6478658E+01, 9.3606630E-14, 0.0000000E+00, 0.0000000E+00, 2.8082042E-03, 2.7633322E-01, 4.6269184E-09
 1.8095975E+03,-1.1332244E+02,-1.0857590E+02, 1.1221619E-03, 1.1677690E-01, 7.9644000E+01, 1.1593353E+01, 7.3391414E+01, 3.6466926E+01, 9.3606630E-14, 0.0000000E+00, 0.0000000E+00, 2.8095552E-03, 2.7633186E-01, 4.6270996E-09
 1.8100000E+03,-1.1475128E+02,-1.0862922E+02, 1.1195425E-03, 1.1679214E-01, 7.9644000E+01, 1.1593537E+01, 7.3404346E+01, 3.6453811E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8110655E-03, 2.7633035E-01, 4.6274948E-09
 1.8106038E+03,-1.1670102E+02,-1.0870884E+02, 1.1162345E-03, 1.1681461E-01, 7.9644000E+01, 1.1594670E+01, 7.3423614E+01, 3.6433410E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8133163E-03, 2.7632810E-01, 4.6280218E-09
 1.8110000E+03,-1.1789252E+02,-1.0876098E+02, 1.1143374E-03, 1.1682917E-01, 7.9644000E+01, 1.1595413E+01, 7.3436204E+01, 3.6420076E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8147872E-03, 2.7632663E-01, 4.6291252E-09
 1.8115944E+03,-1.1948333E+02,-1.0883884E+02, 1.1119781E-03, 1.1685062E-01, 7.9644000E+01, 1.1596503E+01, 7.3454966E+01, 3.6400225E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8169795E-03, 2.7632444E-01, 4.6296028E-09
 1.8120000E+03,-1.2050697E+02,-1.0889187E+02, 1.1105458E-03, 1.1686508E-01, 7.9644000E+01, 1.1597246E+01, 7.3467714E+01, 3.6386734E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8184693E-03, 2.7632295E-01, 4.6306897E-09
 1.8126085E+03,-1.2194714E+02,-1.0897106E+02, 1.1086591E-03, 1.1688637E-01, 7.9644000E+01, 1.1598654E+01, 7.3486709E+01, 3.6366331E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8206896E-03, 2.7632073E-01, 4.6311838E-09
 1.8130000E+03,-1.2283376E+02,-1.0902191E+02, 1.1075588E-03, 1.1689989E-01, 7.9644000E+01, 1.1599560E+01, 7.3498880E+01, 3.6353254E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8221124E-03, 2.7631931E-01, 4.6322872E-09
 1.8135873E+03,-1.2403109E+02,-1.0909788E+02, 1.1061761E-03, 1.1691982E-01, 7.9644000E+01, 1.1600701E+01, 7.3517020E+01, 3.6333972E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8242334E-03, 2.7631719E-01, 4.6327319E-09
 1.8140000E+03,-1.2483908E+02,-1.0915115E+02, 1.1052917E-03, 1.1693364E-01, 7.9644000E+01, 1.1601503E+01, 7.3529711E+01, 3.6320479E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8257174E-03, 2.7631570E-01, 4.6337529E-09
 1.8146191E+03,-1.2591895E+02,-1.0923071E+02, 1.1042052E-03, 1.1695395E-01, 7.9644000E+01, 1.1602402E+01, 7.3548621E+01, 3.6300670E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8279290E-03, 2.7631349E-01, 4.6342305E-09
 1.8150000E+03,-1.2656374E+02,-1.0927959E+02, 1.1035880E-03, 1.1696630E-01, 7.9644000E+01, 1.1602955E+01, 7.3560210E+01, 3.6288528E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8292845E-03, 2.7631214E-01, 4.6353175E-09
 1.8155714E+03,-1.2748903E+02,-1.0935262E+02, 1.1027547E-03, 1.1698450E-01, 7.9644000E+01, 1.1603838E+01, 7.3577488E+01, 3.6270368E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8313057E-03, 2.7631011E-01, 4.6357621E-09
 1.8160000E+03,-1.2816096E+02,-1.0940728E+02, 1.1021818E-03, 1.1699793E-01, 7.9644000E+01, 1.1604500E+01, 7.3590387E+01, 3.6256806E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8328149E-03, 2.7630860E-01, 4.6366679E-09
 1.8166429E+03,-1.2910913E+02,-1.0948893E+02, 1.1014356E-03, 1.1701768E-01, 7.9644000E+01, 1.1605459E+01, 7.3609606E+01, 3.6236629E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8350638E-03, 2.7630636E-01, 4.6371619E-09
 1.8170000E+03,-1.2962535E+02,-1.0953423E+02, 1.1010488E-03, 1.1702853E-01, 7.9644000E+01, 1.1605992E+01, 7.3620241E+01, 3.6225461E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8363084E-03, 2.7630511E-01, 4.6382983E-09
 1.8175357E+03,-1.3112055E+02,-1.0960194E+02, 1.0996196E-03, 1.1704449E-01, 7.9644000E+01, 1.1610409E+01, 7.3636104E+01, 3.6205181E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8381651E-03, 2.7630325E-01, 4.6386441E-09
 1.8180000E+03,-1.3239081E+02,-1.0966048E+02, 1.0984724E-03, 1.1705811E-01, 7.9644000E+01, 1.1614237E+01, 7.3649787E+01, 3.6187669E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8397668E-03, 2.7630165E-01, 4.6394346E-09
 1.8186965E+03,-1.3363061E+02,-1.0974793E+02, 1.0976006E-03, 1.1707808E-01, 7.9644000E+01, 1.1617313E+01, 7.3670162E+01, 3.6164218E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8421523E-03, 2.7629927E-01, 4.6399946E-09
 1.8190000E+03,-1.3416979E+02,-1.0978601E+02, 1.0972362E-03, 1.1708668E-01, 7.9644000E+01, 1.1618653E+01, 7.3679014E+01, 3.6154027E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8431887E-03, 2.7629823E-01, 4.6412791E-09
 1.8194553E+03,-1.3493974E+02,-1.0984297E+02, 1.0967497E-03, 1.1709937E-01, 7.9644000E+01, 1.1620571E+01, 7.3692228E+01, 3.6138895E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8447361E-03, 2.7629668E-01, 4.6415262E-09
 1.8200000E+03,-1.3584281E+02,-1.0991091E+02, 1.0962114E-03, 1.1711428E-01, 7.9644000E+01, 1.1622865E+01, 7.3707948E+01, 3.6120880E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8465772E-03, 2.7629484E-01, 4.6420696E-09
 1.8208171E+03,-1.3687251E+02,-1.1001234E+02, 1.0957918E-03, 1.1713600E-01, 7.9644000E+01, 1.1625141E+01, 7.3731331E+01, 3.6095221E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8493161E-03, 2.7629210E-01, 4.6428437E-09
 1.8210000E+03,-1.3710478E+02,-1.1003506E+02, 1.0956995E-03, 1.1714083E-01, 7.9644000E+01, 1.1625651E+01, 7.3736556E+01, 3.6089487E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8499282E-03, 2.7629149E-01, 4.6445235E-09
 1.8212744E+03,-1.3745974E+02,-1.1006908E+02, 1.0955571E-03, 1.1714800E-01, 7.9644000E+01, 1.1626449E+01, 7.3744371E+01, 3.6080873E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8508437E-03, 2.7629058E-01, 4.6446058E-09
 1.8216860E+03,-1.3798610E+02,-1.1011999E+02, 1.0953560E-03, 1.1715860E-01, 7.9644000E+01, 1.1627647E+01, 7.3756045E+01, 3.6068002E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8522114E-03, 2.7628921E-01, 4.6448034E-09
 1.8220000E+03,-1.3838571E+02,-1.1015879E+02, 1.0952094E-03, 1.1716660E-01, 7.9644000E+01, 1.1628561E+01, 7.3764923E+01, 3.6058210E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8532516E-03, 2.7628817E-01, 4.6452316E-09
 1.8224710E+03,-1.3898623E+02,-1.1021682E+02, 1.0949965E-03, 1.1717837E-01, 7.9644000E+01, 1.1629963E+01, 7.3778176E+01, 3.6043555E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8548045E-03, 2.7628662E-01, 4.6454622E-09
 1.8230000E+03,-1.3965273E+02,-1.1028181E+02, 1.0947760E-03, 1.1719133E-01, 7.9644000E+01, 1.1631538E+01, 7.3792978E+01, 3.6027178E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8565392E-03, 2.7628488E-01, 4.6460221E-09
 1.8237934E+03,-1.4057354E+02,-1.1037888E+02, 1.0945443E-03, 1.1721023E-01, 7.9644000E+01, 1.1633683E+01, 7.3815003E+01, 3.6003007E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8591208E-03, 2.7628230E-01, 4.6466973E-09
 1.8240000E+03,-1.4081475E+02,-1.1040416E+02, 1.0944853E-03, 1.1721510E-01, 7.9644000E+01, 1.1634242E+01, 7.3820725E+01, 3.5996727E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8597915E-03, 2.7628163E-01, 4.6482125E-09
 1.8243098E+03,-1.4152755E+02,-1.1044201E+02, 1.0940583E-03, 1.1722231E-01, 7.9644000E+01, 1.1636267E+01, 7.3829281E+01, 3.5986145E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8607945E-03, 2.7628063E-01, 4.6482948E-09
 1.8247746E+03,-1.4258386E+02,-1.1049865E+02, 1.0934531E-03, 1.1723294E-01, 7.9644000E+01, 1.1639304E+01, 7.3842056E+01, 3.5970334E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8622920E-03, 2.7627913E-01, 4.6485583E-09
 1.8250000E+03,-1.4309845E+02,-1.1052610E+02, 1.0931661E-03, 1.1723806E-01, 7.9644000E+01, 1.1640777E+01, 7.3848236E+01, 3.5962681E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8630166E-03, 2.7627840E-01, 4.6490524E-09
 1.8253381E+03,-1.4363909E+02,-1.1056720E+02, 1.0929611E-03, 1.1724563E-01, 7.9644000E+01, 1.1642274E+01, 7.3857475E+01, 3.5951944E+01, 1.2870912E-13, 0.0000000E+00, 0.0000000E+00, 2.8640999E-03, 2.7627732E-01, 4.6491512E-09
 1.8258452E+03,-1.4444376E+02,-1.1062869E+02, 1.0926716E-03, 1.1725676E-01, 7.9644000E+01, 1.1644521E+01, 7.3871263E+01, 3.5935910E+01, 1.1700829E-13, 0.0000000E+00, 0.0000000E+00, 2.8657166E-03, 2.7627570E-01, 4.6494311E-09
 1.8260000E+03,-1.4469105E+02,-1.1064746E+02, 1.0925840E-03, 1.1726013E-01, 7.9644000E+01, 1.1645207E+01, 7.3875467E+01, 3.5931020E+01, 1.0530746E-13, 0.0000000E+00, 0.0000000E+00, 2.8662095E-03, 2.7627521E-01, 4.6500240E-09
 1.8262323E+03,-1.0330220E+02,-1.1067559E+02, 1.1544299E-03, 1.1726513E-01, 7.9865337E+01, 1.1645998E+01, 7.3881757E+01, 3.6145275E+01, 1.0511589E-13, 0.0000000E+00, 0.0000000E+00, 2.8669472E-03, 2.7627447E-01, 4.6453798E-09
 1.8265806E+03,-8.7123585E+01,-1.1071770E+02, 1.1969328E-03, 1.1727255E-01, 8.0197342E+01, 1.1647186E+01, 7.3891160E+01, 3.6466690E+01, 1.0482985E-13, 0.0000000E+00, 0.0000000E+00, 2.8680499E-03, 2.7627337E-01, 4.6455116E-09
 1.8270000E+03,-8.0205394E+01,-1.1076830E+02, 1.2112745E-03, 1.1728132E-01, 8.0597000E+01, 1.1648615E+01, 7.3902432E+01, 3.6853647E+01, 1.1609730E-13, 0.0000000E+00, 0.0000000E+00, 2.8693719E-03, 2.7627205E-01, 4.6457916E-09
 1.8276291E+03,-8.6046492E+01,-1.1084395E+02, 1.1771490E-03, 1.1729415E-01, 8.0676890E+01, 1.1650297E+01, 7.3919234E+01, 3.6915051E+01, 1.0441942E-13, 0.0000000E+00, 0.0000000E+00, 2.8713427E-03, 2.7627008E-01, 4.6461868E-09
 1.8280000E+03,-8.8286090E+01,-1.1088852E+02, 1.1649014E-03, 1.1730157E-01, 8.0724000E+01, 1.1651290E+01, 7.3929106E+01, 3.6951298E+01, 1.1597697E-13, 0.0000000E+00, 0.0000000E+00, 2.8725007E-03, 2.7626892E-01, 4.6470596E-09
 1.8285564E+03,-8.5153355E+01,-1.1095518E+02, 1.1682143E-03, 1.1731247E-01, 8.0949907E+01, 1.1652690E+01, 7.3943832E+01, 3.7161079E+01, 1.1576354E-13, 0.0000000E+00, 0.0000000E+00, 2.8742282E-03, 2.7626719E-01, 4.6473890E-09
 1.8290000E+03,-8.3870194E+01,-1.1100823E+02, 1.1656259E-03, 1.1732099E-01, 8.1130000E+01, 1.1653806E+01, 7.3955521E+01, 3.7328367E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8755995E-03, 2.7626582E-01, 4.6480478E-09
 1.8296654E+03,-9.0381192E+01,-1.1108755E+02, 1.1372059E-03, 1.1733340E-01, 8.1130000E+01, 1.1655422E+01, 7.3972939E+01, 3.7309332E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8776433E-03, 2.7626378E-01, 4.6484595E-09
 1.8300000E+03,-9.3129946E+01,-1.1112741E+02, 1.1269774E-03, 1.1733954E-01, 8.1130000E+01, 1.1656235E+01, 7.3981671E+01, 3.7299788E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8786678E-03, 2.7626275E-01, 4.6494311E-09
 1.8305020E+03,-9.6269840E+01,-1.1118706E+02, 1.1164846E-03, 1.1734855E-01, 8.1130000E+01, 1.1657272E+01, 7.3994703E+01, 3.7285718E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8801972E-03, 2.7626122E-01, 4.6496617E-09
 1.8310000E+03,-9.8845638E+01,-1.1124613E+02, 1.1087293E-03, 1.1735730E-01, 8.1130000E+01, 1.1658301E+01, 7.4007572E+01, 3.7271820E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8817075E-03, 2.7625971E-01, 4.6502052E-09
 1.8317471E+03,-1.0193327E+02,-1.1133442E+02, 1.1004098E-03, 1.1736995E-01, 8.1130000E+01, 1.1660079E+01, 7.4026736E+01, 3.7250879E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8839567E-03, 2.7625746E-01, 4.6507322E-09
 1.8320000E+03,-1.0294511E+02,-1.1136431E+02, 1.0978671E-03, 1.1737417E-01, 8.1130000E+01, 1.1660681E+01, 7.4033207E+01, 3.7243806E+01, 1.0403456E-13, 0.0000000E+00, 0.0000000E+00, 2.8847163E-03, 2.7625670E-01, 4.6518850E-09
 1.8323794E+03,-1.0432484E+02,-1.1140906E+02, 1.0945692E-03, 1.1738041E-01, 8.1130000E+01, 1.1661627E+01, 7.4042880E+01, 3.7233187E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8858516E-03, 2.7625557E-01, 4.6520003E-09
 1.8329485E+03,-1.0615493E+02,-1.1147602E+02, 1.0904863E-03, 1.1738952E-01, 8.1130000E+01, 1.1663047E+01, 7.4057308E+01, 3.7217338E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8875454E-03, 2.7625387E-01, 4.6523296E-09
 1.8330000E+03,-1.0632373E+02,-1.1148209E+02, 1.0901207E-03, 1.1739034E-01, 8.1130000E+01, 1.1663176E+01, 7.4058614E+01, 3.7215904E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8876987E-03, 2.7625372E-01, 4.6529719E-09
 1.8330773E+03,-1.0656965E+02,-1.1149118E+02, 1.0895929E-03, 1.1739156E-01, 8.1130000E+01, 1.1663338E+01, 7.4060571E+01, 3.7213784E+01, 1.2715335E-13, 0.0000000E+00, 0.0000000E+00, 2.8879284E-03, 2.7625349E-01, 4.6515062E-09
 1.8331932E+03,-1.0692975E+02,-1.1150482E+02, 1.0888306E-03, 1.1739339E-01, 8.1130000E+01, 1.1663582E+01, 7.4063504E+01, 3.7210608E+01, 1.2715335E-13, 0.0000000E+00, 0.0000000E+00, 2.8882727E-03, 2.7625315E-01, 4.6515556E-09
 1.8333672E+03,-1.0745164E+02,-1.1152527E+02, 1.0877477E-03, 1.1739610E-01, 8.1130000E+01, 1.1663948E+01, 7.4067895E+01, 3.7205851E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8887882E-03, 2.7625263E-01, 4.6515556E-09
 1.8336280E+03,-1.0819761E+02,-1.1155590E+02, 1.0862445E-03, 1.1740012E-01, 8.1130000E+01, 1.1664496E+01, 7.4074466E+01, 3.7198732E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8895597E-03, 2.7625186E-01, 4.6516379E-09
 1.8340000E+03,-1.0919700E+02,-1.1159950E+02, 1.0843112E-03, 1.1740576E-01, 8.1130000E+01, 1.1665278E+01, 7.4083802E+01, 3.7188614E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8906557E-03, 2.7625076E-01, 4.6517532E-09
 1.8345580E+03,-1.1055844E+02,-1.1166473E+02, 1.0818253E-03, 1.1741398E-01, 8.1130000E+01, 1.1666273E+01, 7.4097731E+01, 3.7173690E+01, 1.2715335E-13, 0.0000000E+00, 0.0000000E+00, 2.8922912E-03, 2.7624913E-01, 4.6520497E-09
 1.8350000E+03,-1.1158371E+02,-1.1171634E+02, 1.0800493E-03, 1.1742034E-01, 8.1130000E+01, 1.1667062E+01, 7.4108719E+01, 3.7161913E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8935814E-03, 2.7624784E-01, 4.6526261E-09
 1.8356631E+03,-1.1297391E+02,-1.1179351E+02, 1.0777939E-03, 1.1742953E-01, 8.1130000E+01, 1.1667990E+01, 7.4125097E+01, 3.7144606E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8955047E-03, 2.7624592E-01, 4.6530378E-09
 1.8360000E+03,-1.1366320E+02,-1.1183271E+02, 1.0767233E-03, 1.1743412E-01, 8.1130000E+01, 1.1668462E+01, 7.4133394E+01, 3.7135838E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8964790E-03, 2.7624494E-01, 4.6538942E-09
 1.8365054E+03,-1.1467307E+02,-1.1189137E+02, 1.0752225E-03, 1.1744083E-01, 8.1130000E+01, 1.1669446E+01, 7.4145778E+01, 3.7122470E+01, 1.1559396E-13, 0.0000000E+00, 0.0000000E+00, 2.8979334E-03, 2.7624349E-01, 4.6541247E-09
