iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    8, 5.8400000E+03, 1.8500000E+02,-1.2246040E+02, 8.9244054E-02, 2.4859068E-01, 1.5378416E-01, 2.0949600E+02, 4.5282012E-05, 8.1014357E-05, 1.0823079E-04, 1.4595581E-05, 3.4203488E-04
    8, 5.8400000E+03, 1.9500000E+02,-1.2154014E+02, 8.9667441E-02, 2.4977003E-01, 1.8155827E-01, 2.0879258E+02, 5.2318656E-05, 9.2877826E-05, 1.2729194E-04, 1.7007366E-05, 3.9681384E-04
    8, 5.8400000E+03, 2.0500000E+02,-1.2067673E+02, 9.0075072E-02, 2.5090549E-01, 2.1201895E-01, 2.0812023E+02, 5.9876802E-05, 1.0547039E-04, 1.4809707E-04, 1.9602819E-05, 4.5581740E-04
    8, 5.8400000E+03, 2.1500000E+02,-1.1986422E+02, 9.0468079E-02, 2.5200022E-01, 2.4503175E-01, 2.0747648E+02, 6.7910366E-05, 1.1868878E-04, 1.7053703E-04, 2.2360591E-05, 5.1866198E-04
    8, 5.8400000E+03, 2.2500000E+02,-1.1909749E+02, 9.0847485E-02, 2.5305706E-01, 2.8038066E-01, 2.0685896E+02, 7.6357803E-05, 1.3240300E-04, 1.9444812E-04, 2.5252257E-05, 5.8482609E-04
    8, 5.8400000E+03, 2.3500000E+02,-1.1837216E+02, 9.1214221E-02, 2.5407861E-01, 3.1776082E-01, 2.0626573E+02, 8.5141231E-05, 1.4645478E-04, 2.1960826E-04, 2.8241829E-05, 6.5364111E-04
    8, 5.8400000E+03, 2.4500000E+02,-1.1768443E+02, 9.1569141E-02, 2.5506724E-01, 3.5677152E-01, 2.0569498E+02, 9.4165556E-05, 1.6065735E-04, 2.4573319E-04, 3.1285624E-05, 7.2428494E-04
    8, 5.8400000E+03, 2.5500000E+02,-1.1703101E+02, 9.1913033E-02, 2.5602516E-01, 3.9690938E-01, 2.0514504E+02, 1.0331755E-04, 1.7479444E-04, 2.7247292E-04, 3.4332021E-05, 7.9577429E-04
    8, 5.8400000E+03, 2.6500000E+02,-1.1640903E+02, 9.2246632E-02, 2.5695441E-01, 4.3756399E-01, 2.0461433E+02, 1.1246536E-04, 1.8862099E-04, 2.9940996E-04, 3.7321680E-05, 8.6696294E-04
    8, 5.8400000E+03, 2.7500000E+02,-1.1581601E+02, 9.2570623E-02, 2.5785689E-01, 4.7801572E-01, 2.0410161E+02, 1.2145833E-04, 2.0186404E-04, 3.2605918E-04, 4.0187899E-05, 9.3654278E-04
    8, 5.8400000E+03, 2.8500000E+02,-1.1524976E+02, 9.2885650E-02, 2.5873440E-01, 5.1743809E-01, 2.0360549E+02, 1.3012760E-04, 2.1422517E-04, 3.5187000E-04, 4.2857548E-05, 1.0030521E-03
    8, 5.8400000E+03, 2.9500000E+02,-1.1470838E+02, 9.3192320E-02, 2.5958863E-01, 5.5490540E-01, 2.0312478E+02, 1.3828756E-04, 2.2538480E-04, 3.7623264E-04, 4.5252417E-05, 1.0648929E-03
    8, 5.8400000E+03, 3.0500000E+02,-1.1419023E+02, 9.3491200E-02, 2.6042117E-01, 5.8940808E-01, 2.0265837E+02, 1.4573861E-04, 2.3501050E-04, 3.9848888E-04, 4.7291606E-05, 1.1203638E-03
    8, 5.8400000E+03, 3.1500000E+02,-1.1369386E+02, 9.3782815E-02, 2.6123347E-01, 6.1987380E-01, 2.0220528E+02, 1.5227075E-04, 2.4276652E-04, 4.1794619E-04, 4.8894333E-05, 1.1676997E-03
    8, 5.8400000E+03, 3.2500000E+02,-1.1321808E+02, 9.4067627E-02, 2.6202681E-01, 6.4519963E-01, 2.0176461E+02, 1.5766907E-04, 2.4832589E-04, 4.3389875E-04, 4.9983661E-05, 1.2051286E-03
    8, 5.8400000E+03, 3.3500000E+02,-1.1276197E+02, 9.4345977E-02, 2.6280216E-01, 6.6429750E-01, 2.0133568E+02, 1.6172163E-04, 2.5138694E-04, 4.4565678E-04, 5.0491061E-05, 1.2309493E-03
    8, 5.8400000E+03, 3.4500000E+02,-1.1232506E+02, 9.4617953E-02, 2.6355976E-01, 6.7615021E-01, 2.0091820E+02, 1.6422913E-04, 2.5169365E-04, 4.5258236E-04, 5.0361712E-05, 1.2436264E-03
    8, 5.8400000E+03, 3.5500000E+02,-1.1190779E+02, 9.4883058E-02, 2.6429821E-01, 6.7987566E-01, 2.0051279E+02, 1.6501609E-04, 2.4905678E-04, 4.5413081E-04, 4.9560073E-05, 1.2418961E-03
    8, 5.8400000E+03, 3.6500000E+02,-1.1151264E+02, 9.5139420E-02, 2.6501231E-01, 6.7481833E-01, 2.0012216E+02, 1.6394765E-04, 2.4338252E-04, 4.4991081E-04, 4.8076836E-05, 1.2249156E-03
    8, 5.8400000E+03, 3.7500000E+02,-1.1114686E+02, 9.5381852E-02, 2.6568761E-01, 6.6074540E-01, 1.9975409E+02, 1.6096903E-04, 2.3473463E-04, 4.3981655E-04, 4.5942729E-05, 1.1925923E-03
    8, 5.8400000E+03, 3.8500000E+02,-1.1082927E+02, 9.5597011E-02, 2.6628694E-01, 6.3858444E-01, 1.9942839E+02, 1.5626171E-04, 2.2360052E-04, 4.2452219E-04, 4.3287438E-05, 1.1468922E-03
    8, 5.8400000E+03, 3.9500000E+02,-1.1060766E+02, 9.5750587E-02, 2.6671473E-01, 6.1398198E-01, 1.9919652E+02, 1.5101080E-04, 2.1230652E-04, 4.0785216E-04, 4.0655326E-05, 1.0984139E-03
