iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    9, 6.5700000E+03, 1.0500000E+02,-1.3339364E+02, 8.4995619E-02, 2.3675660E-01, 1.8186796E-02, 2.1687829E+02, 7.0680647E-06, 1.3474794E-05, 1.3279526E-05, 1.9281303E-06, 5.0176686E-05
    9, 6.5700000E+03, 1.1500000E+02,-1.3160422E+02, 8.5602196E-02, 2.3844623E-01, 2.4566921E-02, 2.1578429E+02, 9.1815870E-06, 1.7382797E-05, 1.7845809E-05, 2.5708076E-06, 6.5739852E-05
    9, 6.5700000E+03, 1.2500000E+02,-1.2998712E+02, 8.6178067E-02, 2.4005033E-01, 3.2482107E-02, 2.1475904E+02, 1.1706931E-05, 2.2007525E-05, 2.3480429E-05, 3.3554849E-06, 8.4488579E-05
    9, 6.5700000E+03, 1.3500000E+02,-1.2851933E+02, 8.6724788E-02, 2.4157323E-01, 4.2130955E-02, 2.1379719E+02, 1.4679652E-05, 2.7398968E-05, 3.0314211E-05, 4.2969261E-06, 1.0672685E-04
    9, 6.5700000E+03, 1.4500000E+02,-1.2717886E+02, 8.7245034E-02, 2.4302238E-01, 5.3706508E-02, 2.1289179E+02, 1.8131596E-05, 3.3598656E-05, 3.8472278E-05, 5.4085246E-06, 1.3273155E-04
    9, 6.5700000E+03, 1.5500000E+02,-1.2594716E+02, 8.7741454E-02, 2.4440516E-01, 6.7390348E-02, 2.1203647E+02, 2.2089843E-05, 4.0637939E-05, 4.8070070E-05, 6.7017669E-06, 1.6274287E-04
    9, 6.5700000E+03, 1.6500000E+02,-1.2480907E+02, 8.8216392E-02, 2.4572811E-01, 8.3346261E-02, 2.1122576E+02, 2.6575629E-05, 4.8536329E-05, 5.9209047E-05, 8.1856695E-06, 1.9695438E-04
    9, 6.5700000E+03, 1.7500000E+02,-1.2375224E+02, 8.8671868E-02, 2.4699685E-01, 1.0171346E-01, 2.1045512E+02, 3.1603258E-05, 5.7300062E-05, 7.1972195E-05, 9.8662742E-06, 2.3550330E-04
    9, 6.5700000E+03, 1.8500000E+02,-1.2276652E+02, 8.9109615E-02, 2.4821620E-01, 1.2259906E-01, 2.0972048E+02, 3.7178892E-05, 6.6919956E-05, 8.6418959E-05, 1.1745974E-05, 2.7845851E-04
    9, 6.5700000E+03, 1.9500000E+02,-1.2184345E+02, 8.9531138E-02, 2.4939036E-01, 1.4606998E-01, 2.0901847E+02, 4.3299278E-05, 7.7369512E-05, 1.0258005E-04, 1.3822947E-05, 3.2580893E-04
    9, 6.5700000E+03, 2.0500000E+02,-1.2097596E+02, 8.9937754E-02, 2.5052299E-01, 1.7214477E-01, 2.0834618E+02, 4.9950548E-05, 8.8603091E-05, 1.2045222E-04, 1.6090595E-05, 3.7745190E-04
    9, 6.5700000E+03, 2.1500000E+02,-1.2015806E+02, 9.0330628E-02, 2.5161735E-01, 2.0078536E-01, 2.0770115E+02, 5.7107020E-05, 1.0055392E-04, 1.3999312E-04, 1.8536911E-05, 4.3318144E-04
    9, 6.5700000E+03, 2.2500000E+02,-1.1938464E+02, 9.0710796E-02, 2.5267631E-01, 2.3188885E-01, 2.0708099E+02, 6.4730074E-05, 1.1313215E-04, 1.6111617E-04, 2.1143904E-05, 4.9267674E-04
    9, 6.5700000E+03, 2.3500000E+02,-1.1865132E+02, 9.1079194E-02, 2.5370249E-01, 2.6527872E-01, 2.0648372E+02, 7.2766875E-05, 1.2622324E-04, 1.8368544E-04, 2.3887058E-05, 5.5549079E-04
    9, 6.5700000E+03, 2.4500000E+02,-1.1795432E+02, 9.1436664E-02, 2.5469823E-01, 3.0069702E-01, 2.0590765E+02, 8.1149333E-05, 1.3968683E-04, 2.0751121E-04, 2.6735000E-05, 6.2104138E-04
    9, 6.5700000E+03, 2.5500000E+02,-1.1729040E+02, 9.1783975E-02, 2.5566567E-01, 3.3779778E-01, 2.0535107E+02, 8.9793320E-05, 1.5335574E-04, 2.3234622E-04, 2.9649145E-05, 6.8860331E-04
    9, 6.5700000E+03, 2.6500000E+02,-1.1665672E+02, 9.2121827E-02, 2.5660676E-01, 3.7614113E-01, 2.0481255E+02, 9.8597938E-05, 1.6703541E-04, 2.5788298E-04, 3.2583558E-05, 7.5730281E-04
    9, 6.5700000E+03, 2.7500000E+02,-1.1605084E+02, 9.2450860E-02, 2.5752329E-01, 4.1518789E-01, 2.0429087E+02, 1.0744482E-04, 1.8050384E-04, 2.8375116E-04, 3.5484953E-05, 8.2611306E-04
    9, 6.5700000E+03, 2.8500000E+02,-1.1547064E+02, 9.2771662E-02, 2.5841689E-01, 4.5429700E-01, 2.0378474E+02, 1.1619791E-04, 1.9351229E-04, 3.0951661E-04, 3.8293052E-05, 8.9385404E-04
    9, 6.5700000E+03, 2.9500000E+02,-1.1491431E+02, 9.3084772E-02, 2.5928906E-01, 4.9272787E-01, 2.0329309E+02, 1.2470413E-04, 2.0578773E-04, 3.3468442E-04, 4.0941305E-05, 9.5920143E-04
    9, 6.5700000E+03, 3.0500000E+02,-1.1438027E+02, 9.3390679E-02, 2.6014117E-01, 5.2964755E-01, 2.0281497E+02, 1.3279487E-04, 2.1703745E-04, 3.5870439E-04, 4.3358204E-05, 1.0207039E-03
    9, 6.5700000E+03, 3.1500000E+02,-1.1386720E+02, 9.3689819E-02, 2.6097443E-01, 5.6413907E-01, 2.0234952E+02, 1.4028738E-04, 2.2695445E-04, 3.8097720E-04, 4.5468962E-05, 1.0768027E-03
    9, 6.5700000E+03, 3.2500000E+02,-1.1337403E+02, 9.3982553E-02, 2.6178984E-01, 5.9521718E-01, 2.0189600E+02, 1.4698746E-04, 2.3522476E-04, 4.0086534E-04, 4.7197956E-05, 1.1258626E-03
    9, 6.5700000E+03, 3.3500000E+02,-1.1289999E+02, 9.4269108E-02, 2.6258804E-01, 6.2185718E-01, 2.0145391E+02, 1.5269453E-04, 2.4153876E-04, 4.1771227E-04, 4.8471972E-05, 1.1662237E-03
    9, 6.5700000E+03, 3.4500000E+02,-1.1244482E+02, 9.4549437E-02, 2.6336890E-01, 6.4303448E-01, 2.0102319E+02, 1.5720865E-04, 2.4560610E-04, 4.3086846E-04, 4.9224187E-05, 1.1962708E-03
    9, 6.5700000E+03, 3.5500000E+02,-1.1200925E+02, 9.4822866E-02, 2.6413055E-01, 6.5777319E-01, 2.0060471E+02, 1.6033889E-04, 2.4717262E-04, 4.3972340E-04, 4.9398721E-05, 1.2145153E-03
    9, 6.5700000E+03, 3.6500000E+02,-1.1159621E+02, 9.5087257E-02, 2.6486701E-01, 6.6521505E-01, 2.0020157E+02, 1.6191595E-04, 2.4604395E-04, 4.4375203E-04, 4.8956786E-05, 1.2197130E-03
    9, 6.5700000E+03, 3.7500000E+02,-1.1121376E+02, 9.5336969E-02, 2.6556259E-01, 6.6477333E-01, 1.9982215E+02, 1.6182240E-04, 2.4214062E-04, 4.4262005E-04, 4.7889824E-05, 1.2111352E-03
    9, 6.5700000E+03, 3.8500000E+02,-1.1088214E+02, 9.5557815E-02, 2.6617776E-01, 6.5668829E-01, 1.9948765E+02, 1.6010879E-04, 2.3572008E-04, 4.3656115E-04, 4.6270698E-05, 1.1895971E-03
    9, 6.5700000E+03, 3.9500000E+02,-1.1065181E+02, 9.5714154E-02, 2.6661324E-01, 6.4443815E-01, 1.9925146E+02, 1.5750716E-04, 2.2845291E-04, 4.2799365E-04, 4.4502390E-05, 1.1621349E-03
