time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 3.2000000E+00,-6.0622189E+01,-6.0622189E+01, 8.6450646E-04, 5.0827768E-03, 1.2800000E+01, 0.0000000E+00, 1.2800000E+01, 1.9190843E+00,-3.5601757E-12, 1.0000000E-04, 0.0000000E+00, 5.5559395E-05, 4.4440605E-05,-2.4013677E-09
 3.3000000E+00,-6.0622189E+01,-6.0622189E+01, 8.1158472E-04, 4.8828019E-03, 1.3200000E+01, 0.0000000E+00, 1.3200000E+01, 1.9190843E+00,-3.4821405E-12, 1.0000000E-04, 0.0000000E+00, 5.7512516E-05, 4.2487484E-05,-2.7665263E-09
 3.4000000E+00,-6.0622189E+01,-6.0622189E+01, 7.6262970E-04, 4.6854458E-03, 1.3600000E+01, 0.0000000E+00, 1.3600000E+01, 1.9190843E+00,-3.3952509E-12, 1.0000000E-04, 0.0000000E+00, 5.9386694E-05, 4.0613306E-05,-3.1146983E-09
 3.5000000E+00,-6.0622189E+01,-6.0622189E+01, 7.1726912E-04, 4.4916626E-03, 1.4000000E+01, 0.0000000E+00, 1.4000000E+01, 1.9190843E+00,-3.2722777E-12, 1.0000000E-04, 0.0000000E+00, 6.1183359E-05, 3.8816641E-05,-3.4447165E-09
 3.6000000E+00,-6.0622189E+01,-6.0622189E+01, 6.7517330E-04, 4.3022040E-03, 1.4400000E+01, 0.0000000E+00, 1.4400000E+01, 1.9190843E+00,-3.2750696E-12, 1.0000000E-04, 0.0000000E+00, 6.2904241E-05, 3.7095759E-05,-3.7558906E-09
 3.7000000E+00,-6.0622189E+01,-6.0622189E+01, 6.3604956E-04, 4.1176498E-03, 1.4800000E+01, 0.0000000E+00, 1.4800000E+01, 1.9190843E+00,-3.1847615E-12, 1.0000000E-04, 0.0000000E+00, 6.4551301E-05, 3.5448699E-05,-4.0480579E-09
 3.8000000E+00,-6.0622189E+01,-6.0622189E+01, 5.9963732E-04, 3.9384356E-03, 1.5200000E+01, 0.0000000E+00, 1.5200000E+01, 1.9190843E+00,-3.1220208E-12, 1.0000000E-04, 0.0000000E+00, 6.6126675E-05, 3.3873325E-05,-4.3213193E-09
 3.9000000E+00,-6.0622189E+01,-6.0622189E+01, 5.6570405E-04, 3.7648755E-03, 1.5600000E+01, 0.0000000E+00, 1.5600000E+01, 1.9190843E+00,-3.1736801E-12, 1.0000000E-04, 0.0000000E+00, 6.7632625E-05, 3.2367375E-05,-4.5760342E-09
 4.0000000E+00,-6.0622189E+01,-6.0622189E+01, 5.3404168E-04, 3.5971825E-03, 1.6000000E+01, 0.0000000E+00, 1.6000000E+01, 1.9190843E+00,-3.1462057E-12, 1.0000000E-04, 0.0000000E+00, 6.9071498E-05, 3.0928502E-05,-4.8128309E-09
 4.1000000E+00,-6.0622189E+01,-6.0622189E+01, 5.0446363E-04, 3.4354858E-03, 1.6400000E+01, 0.0000000E+00, 1.6400000E+01, 1.9190843E+00,-3.1356884E-12, 1.0000000E-04, 0.0000000E+00, 7.0445693E-05, 2.9554307E-05,-5.0324053E-09
 4.2000000E+00,-6.0622189E+01,-6.0622189E+01, 4.7680217E-04, 3.2798452E-03, 1.6800000E+01, 0.0000000E+00, 1.6800000E+01, 1.9190843E+00,-3.2288194E-12, 1.0000000E-04, 0.0000000E+00, 7.1757631E-05, 2.8242369E-05,-5.2355542E-09
 4.3000000E+00,-6.0622189E+01,-6.0622189E+01, 4.5090616E-04, 3.1302636E-03, 1.7200000E+01, 0.0000000E+00, 1.7200000E+01, 1.9190843E+00,-3.2321116E-12, 1.0000000E-04, 0.0000000E+00, 7.3009736E-05, 2.6990264E-05,-5.4231588E-09
 4.4000000E+00,-6.0622189E+01,-6.0622189E+01, 4.2663913E-04, 2.9866978E-03, 1.7600000E+01, 0.0000000E+00, 1.7600000E+01, 1.9190843E+00,-3.2204804E-12, 1.0000000E-04, 0.0000000E+00, 7.4204415E-05, 2.5795585E-05,-5.5961169E-09
 4.5000000E+00,-6.0622189E+01,-6.0622189E+01, 4.0387757E-04, 2.8490675E-03, 1.8000000E+01, 0.0000000E+00, 1.8000000E+01, 1.9190843E+00,-3.1903658E-12, 1.0000000E-04, 0.0000000E+00, 7.5344042E-05, 2.4655958E-05,-5.7553178E-09
 4.6000000E+00,-6.0622189E+01,-6.0622189E+01, 3.8250945E-04, 2.7172629E-03, 1.8400000E+01, 0.0000000E+00, 1.8400000E+01, 1.9190843E+00,-3.2958500E-12, 1.0000000E-04, 0.0000000E+00, 7.6430948E-05, 2.3569052E-05,-5.9016624E-09
 4.7000000E+00,-6.0622189E+01,-6.0622189E+01, 3.6243299E-04, 2.5911509E-03, 1.8800000E+01, 0.0000000E+00, 1.8800000E+01, 1.9190843E+00,-3.3801141E-12, 1.0000000E-04, 0.0000000E+00, 7.7467408E-05, 2.2532592E-05,-6.0360541E-09
 4.8000000E+00,-6.0622189E+01,-6.0622189E+01, 3.4355548E-04, 2.4705807E-03, 1.9200000E+01, 0.0000000E+00, 1.9200000E+01, 1.9190843E+00,-3.4864197E-12, 1.0000000E-04, 0.0000000E+00, 7.8455640E-05, 2.1544360E-05,-6.1593402E-09
 4.9000000E+00,-6.0622189E+01,-6.0622189E+01, 3.2579234E-04, 2.3553883E-03, 1.9600000E+01, 0.0000000E+00, 1.9600000E+01, 1.9190843E+00,-3.5165438E-12, 1.0000000E-04, 0.0000000E+00, 7.9397795E-05, 2.0602205E-05,-6.2723261E-09
 5.0000000E+00,-6.0622189E+01,-6.0622189E+01, 3.0906624E-04, 2.2454003E-03, 2.0000000E+01, 0.0000000E+00, 2.0000000E+01, 1.9190843E+00,-3.4675659E-12, 1.0000000E-04, 0.0000000E+00, 8.0295956E-05, 1.9704044E-05,-6.3757917E-09
 5.0000000E+00,-6.0622189E+01,-6.0622189E+01, 3.0906624E-04, 2.2454003E-03, 2.0000000E+01, 0.0000000E+00, 2.0000000E+01, 1.9190843E+00,-3.4706049E-12, 1.0000000E-04, 0.0000000E+00, 8.0295956E-05, 1.9704044E-05,-6.3757889E-09
