time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 3.4290439E-01,-6.4144110E+01,-3.0000000E+02, 5.9358480E-02, 4.1407000E-28, 3.4290439E-01, 1.0429948E-15, 7.8009387E-07, 9.3234506E-01,-9.5262764E-14, 9.9231163E-05, 0.0000000E+00, 3.2301347E-37, 9.9231163E-05, 3.8489114E-11
 3.5768273E-01,-6.3040914E+01,-3.0000000E+02, 5.8029881E-02, 4.1407000E-28, 3.5768273E-01, 5.0176107E-16, 8.1371400E-07, 9.4712336E-01,-1.2894247E-13, 9.9231163E-05, 0.0000000E+00, 3.3693455E-37, 9.9231163E-05, 3.8523045E-11
 3.7246106E-01,-6.1985317E+01,-3.0000000E+02, 5.6787448E-02, 4.1407000E-28, 3.7246106E-01,-5.1478689E-16, 8.4733412E-07, 9.6190166E-01,-2.3083899E-13, 9.9231163E-05, 0.0000000E+00, 3.5085564E-37, 9.9231163E-05, 3.8500424E-11
 3.8723940E-01,-6.0974664E+01,-3.0000000E+02, 5.5618765E-02, 4.1407000E-28, 3.8723940E-01,-1.0178567E-15, 8.8095425E-07, 9.7667996E-01,-1.4777498E-13, 9.9231163E-05, 0.0000000E+00, 3.6477673E-37, 9.9231163E-05, 3.8534356E-11
 4.0201773E-01,-6.0006954E+01,-3.0000000E+02, 5.4515207E-02, 4.1407000E-28, 4.0201773E-01,-2.4763947E-16, 9.1457437E-07, 9.9145827E-01,-1.7916591E-13, 9.9231163E-05, 0.0000000E+00, 3.7869781E-37, 9.9231163E-05, 3.8534356E-11
 4.0940690E-01,-5.9536614E+01,-3.0000000E+02, 5.3977662E-02, 4.1407000E-28, 4.0940690E-01, 1.4440803E-16, 9.3138444E-07, 9.9884742E-01,-2.0007056E-13, 9.9231163E-05, 0.0000000E+00, 3.8565835E-37, 9.9231163E-05, 3.8556976E-11
 4.1679607E-01,-5.9076471E+01,-3.0000000E+02, 5.3453254E-02, 4.1407000E-28, 4.1679607E-01,-4.7402089E-16, 9.4819450E-07, 1.0062366E+00,-3.3100228E-13, 9.9231163E-05, 0.0000000E+00, 3.9261890E-37, 9.9231163E-05, 3.8568287E-11
 4.2418524E-01,-5.8626454E+01,-3.0000000E+02, 5.2942281E-02, 4.1407000E-28, 4.2418524E-01,-4.4886740E-16, 9.6500456E-07, 1.0136257E+00,-6.5717865E-14, 9.9231163E-05, 0.0000000E+00, 3.9957944E-37, 9.9231163E-05, 3.8556976E-11
 4.3157440E-01,-5.8186526E+01,-3.0000000E+02, 5.2445129E-02, 4.1407000E-28, 4.3157440E-01, 3.3262553E-16, 9.8181463E-07, 1.0210149E+00,-1.5223194E-13, 9.9231163E-05, 0.0000000E+00, 4.0653998E-37, 9.9231163E-05, 3.8556976E-11
 4.3526899E-01,-5.7969671E+01,-3.0000000E+02, 5.2198822E-02, 4.1407000E-28, 4.3526899E-01, 2.1032752E-16, 9.9021966E-07, 1.0247094E+00,-3.0336614E-13, 9.9231163E-05, 0.0000000E+00, 4.1002025E-37, 9.9231163E-05, 3.8545666E-11
 4.3896357E-01,-5.7755328E+01,-3.0000000E+02, 5.1954467E-02, 4.1407000E-28, 4.3896357E-01, 2.4632304E-16, 9.9862469E-07, 1.0284040E+00,-3.8864094E-13, 9.9231163E-05, 0.0000000E+00, 4.1350053E-37, 9.9231163E-05, 3.8579597E-11
 4.4265816E-01,-5.7543505E+01,-3.0000000E+02, 5.1713240E-02, 4.1407000E-28, 4.4265816E-01, 2.4458831E-16, 1.0070297E-06, 1.0320986E+00,-3.2270810E-13, 9.9231163E-05, 0.0000000E+00, 4.1698080E-37, 9.9231163E-05, 3.8534356E-11
 4.4635274E-01,-5.7334211E+01,-3.0000000E+02, 5.1475013E-02, 4.1407000E-28, 4.4635274E-01,-9.5851170E-17, 1.0154348E-06, 1.0357932E+00,-4.7161698E-13, 9.9231163E-05, 0.0000000E+00, 4.2046107E-37, 9.9231163E-05, 3.8523045E-11
 4.5004732E-01,-5.7127459E+01,-3.0000000E+02, 5.1239648E-02, 4.1407000E-28, 4.5004732E-01,-3.5432497E-16, 1.0238398E-06, 1.0394877E+00,-4.2721886E-13, 9.9231163E-05, 0.0000000E+00, 4.2394134E-37, 9.9231163E-05, 3.7358079E-11
 4.5374191E-01,-5.6923264E+01,-3.0000000E+02, 5.1006990E-02, 4.1407000E-28, 4.5374191E-01,-3.4304927E-16, 1.0322448E-06, 1.0431823E+00,-4.2570580E-13, 9.9231163E-05, 0.0000000E+00, 4.2742161E-37, 9.9231163E-05, 3.6193113E-11
 4.5743649E-01,-5.6721645E+01,-3.0000000E+02, 5.0776585E-02, 4.1407000E-28, 4.5743649E-01,-3.0748743E-16, 1.0406498E-06, 1.0468769E+00,-4.6662377E-13, 9.9231163E-05, 0.0000000E+00, 4.3090188E-37, 9.9231163E-05, 3.5129941E-11
 4.6113108E-01,-5.6522626E+01,-3.0000000E+02, 5.0547292E-02, 4.1407000E-28, 4.6113108E-01,-4.1850974E-16, 1.0490549E-06, 1.0505715E+00,-6.3406742E-13, 9.9231163E-05, 0.0000000E+00, 4.3438215E-37, 9.9231163E-05, 3.4055458E-11
 4.6482566E-01,-5.6326233E+01,-3.0000000E+02, 5.0320422E-02, 4.1407000E-28, 4.6482566E-01,-3.7557533E-16, 1.0574599E-06, 1.0542661E+00,-5.4759934E-13, 9.9231163E-05, 0.0000000E+00, 4.3786243E-37, 9.9231163E-05, 3.3037526E-11
 4.6852024E-01,-5.6132497E+01,-3.0000000E+02, 5.0095853E-02, 4.1407000E-28, 4.6852024E-01,-9.1149960E-18, 1.0658649E-06, 1.0579606E+00,-5.2469907E-13, 9.9231163E-05, 0.0000000E+00, 4.4134270E-37, 9.9231163E-05, 3.2053526E-11
 4.7221483E-01,-5.5941450E+01,-3.0000000E+02, 4.9873464E-02, 4.1407000E-28, 4.7221483E-01, 1.1621878E-16, 1.0742700E-06, 1.0616552E+00,-6.2744772E-13, 9.9231163E-05, 0.0000000E+00, 4.4482297E-37, 9.9231163E-05, 3.1058216E-11
 4.7590941E-01,-5.5753129E+01,-3.0000000E+02, 4.9653102E-02, 4.1407000E-28, 4.7590941E-01,-3.7817742E-16, 1.0826750E-06, 1.0653498E+00,-5.2105981E-13, 9.9231163E-05, 0.0000000E+00, 4.4830324E-37, 9.9231163E-05, 3.0153388E-11
 4.7960400E-01,-5.5567574E+01,-3.0000000E+02, 4.9434653E-02, 4.1407000E-28, 4.7960400E-01,-4.9440389E-16, 1.0910800E-06, 1.0690444E+00,-4.1540723E-13, 9.9231163E-05, 0.0000000E+00, 4.5178351E-37, 9.9231163E-05, 2.9237249E-11
 4.8329858E-01,-5.5384822E+01,-3.0000000E+02, 4.9216938E-02, 4.1407000E-28, 4.8329858E-01,-4.9787334E-16, 1.0994851E-06, 1.0727389E+00,-4.7607303E-13, 9.9231163E-05, 0.0000000E+00, 4.5526378E-37, 9.9231163E-05, 2.8366353E-11
 4.8699316E-01,-5.5204911E+01,-3.0000000E+02, 4.9000557E-02, 4.1407000E-28, 4.8699316E-01,-7.2729052E-16, 1.1078901E-06, 1.0764335E+00,-4.3318346E-13, 9.9231163E-05, 0.0000000E+00, 4.5874405E-37, 9.9231163E-05, 2.7495456E-11
 4.9068775E-01,-5.5027874E+01,-3.0000000E+02, 4.8785841E-02, 4.1407000E-28, 4.9068775E-01,-7.9928154E-16, 1.1162951E-06, 1.0801281E+00,-4.7281621E-13, 9.9231163E-05, 0.0000000E+00, 4.6222433E-37, 9.9231163E-05, 2.6647180E-11
 4.9438233E-01,-5.4853737E+01,-3.0000000E+02, 4.8572691E-02, 4.1407000E-28, 4.9438233E-01,-1.1232411E-15, 1.1247002E-06, 1.0838227E+00,-5.5315305E-13, 9.9231163E-05, 0.0000000E+00, 4.6570460E-37, 9.9231163E-05, 2.5821524E-11
 4.9807692E-01,-5.4682518E+01,-3.0000000E+02, 4.8361007E-02, 4.1407000E-28, 4.9807692E-01,-8.1489405E-16, 1.1331052E-06, 1.0875172E+00,-5.5127385E-13, 9.9231163E-05, 0.0000000E+00, 4.6918487E-37, 9.9231163E-05, 2.5018490E-11
 5.0000000E-01,-5.4594260E+01,-3.0000000E+02, 4.8251136E-02, 4.1407000E-28, 5.0000000E-01,-7.6285235E-16, 1.1374801E-06, 1.0894403E+00,-6.1144527E-13, 9.9231163E-05, 0.0000000E+00, 4.7099640E-37, 9.9231163E-05, 2.4260696E-11
 5.0288463E-01,-5.4463605E+01,-3.0000000E+02, 4.8087200E-02, 4.1407000E-28, 5.0288463E-01,-7.0994328E-16, 1.1440426E-06, 1.0923249E+00,-6.7081361E-13, 9.9231163E-05, 0.0000000E+00, 4.7371370E-37, 9.9231163E-05, 2.3344558E-11
 5.0576925E-01,-5.4334737E+01,-3.0000000E+02, 4.7924051E-02, 4.1407000E-28, 5.0576925E-01,-1.0855109E-15, 1.1506050E-06, 1.0952096E+00,-6.6904678E-13, 9.9231163E-05, 0.0000000E+00, 4.7643100E-37, 9.9231163E-05, 2.2428420E-11
 5.0865388E-01,-5.4207650E+01,-3.0000000E+02, 4.7760902E-02, 4.1407000E-28, 5.0865388E-01,-1.3795465E-15, 1.1571674E-06, 1.0980942E+00,-7.8861455E-13, 9.9231163E-05, 0.0000000E+00, 4.7914830E-37, 9.9231163E-05, 2.1512282E-11
 5.1153851E-01,-5.4082339E+01,-3.0000000E+02, 4.7598282E-02, 4.1407000E-28, 5.1153851E-01,-1.1921964E-15, 1.1637298E-06, 1.1009788E+00,-9.4789159E-13, 9.9231163E-05, 0.0000000E+00, 4.8186559E-37, 9.9231163E-05, 2.0584833E-11
 5.1442314E-01,-5.3958796E+01,-3.0000000E+02, 4.7436407E-02, 4.1407000E-28, 5.1442314E-01,-1.2017374E-15, 1.1702922E-06, 1.1038634E+00,-9.8564496E-13, 9.9231163E-05, 0.0000000E+00, 4.8458289E-37, 9.9231163E-05, 1.9680005E-11
 5.1730776E-01,-5.3837012E+01,-3.0000000E+02, 4.7275252E-02, 4.1407000E-28, 5.1730776E-01,-1.0950519E-15, 1.1768546E-06, 1.1067480E+00,-9.8307598E-13, 9.9231163E-05, 0.0000000E+00, 4.8730019E-37, 9.9231163E-05, 1.8797798E-11
 5.2019239E-01,-5.3716978E+01,-3.0000000E+02, 4.7114791E-02, 4.1407000E-28, 5.2019239E-01,-9.6971812E-16, 1.1834170E-06, 1.1096327E+00,-8.6045664E-13, 9.9231163E-05, 0.0000000E+00, 4.9001749E-37, 9.9231163E-05, 1.7960833E-11
 5.2307702E-01,-5.3598685E+01,-3.0000000E+02, 4.6955003E-02, 4.1407000E-28, 5.2307702E-01,-8.5782846E-16, 1.1899794E-06, 1.1125173E+00,-8.1830811E-13, 9.9231163E-05, 0.0000000E+00, 4.9273479E-37, 9.9231163E-05, 1.7101246E-11
 5.2596164E-01,-5.3482124E+01,-3.0000000E+02, 4.6795853E-02, 4.1407000E-28, 5.2596164E-01,-9.6841708E-16, 1.1965419E-06, 1.1154019E+00,-1.0152630E-12, 9.9231163E-05, 0.0000000E+00, 4.9545208E-37, 9.9231163E-05, 1.6275591E-11
 5.2884627E-01,-5.3367287E+01,-3.0000000E+02, 4.6637315E-02, 4.1407000E-28, 5.2884627E-01,-1.0078820E-15, 1.2031043E-06, 1.1182865E+00,-1.0126441E-12, 9.9231163E-05, 0.0000000E+00, 4.9816938E-37, 9.9231163E-05, 1.5461246E-11
 5.3173090E-01,-5.3254166E+01,-2.9999999E+02, 4.6479370E-02, 4.1407000E-28, 5.3173090E-01,-1.2672232E-15, 1.2096667E-06, 1.1211711E+00,-1.0100387E-12, 9.9231163E-05, 0.0000000E+00, 5.0088668E-37, 9.9231163E-05, 1.4658211E-11
 5.3461553E-01,-5.3142754E+01,-2.9999999E+02, 4.6322000E-02, 4.1407000E-28, 5.3461553E-01,-1.4047000E-15, 1.2162291E-06, 1.1240558E+00,-1.0864621E-12, 9.9231163E-05, 0.0000000E+00, 5.0360398E-37, 9.9231163E-05, 1.3866487E-11
 5.3750015E-01,-5.3033043E+01,-2.9999998E+02, 4.6164531E-02, 4.1407000E-28, 5.3750015E-01,-1.6705464E-15, 1.2227915E-06, 1.1269404E+00,-9.2605477E-13, 9.9231163E-05, 0.0000000E+00, 5.0632128E-37, 9.9231163E-05, 1.3120004E-11
 5.4038478E-01,-5.2925028E+01,-2.9999998E+02, 4.6007473E-02, 4.1407000E-28, 5.4038478E-01,-1.6085300E-15, 1.2293539E-06, 1.1298250E+00,-1.0219553E-12, 9.9231163E-05, 0.0000000E+00, 5.0903858E-37, 9.9231163E-05, 1.2362210E-11
 5.4326941E-01,-5.2818701E+01,-2.9999996E+02, 4.5850968E-02, 4.1407000E-28, 5.4326941E-01,-1.9047341E-15, 1.2359163E-06, 1.1327096E+00,-7.6451458E-13, 9.9231163E-05, 0.0000000E+00, 5.1175588E-37, 9.9231163E-05, 1.1615727E-11
 5.4615404E-01,-5.2714058E+01,-2.9999995E+02, 4.5694998E-02, 4.1407000E-28, 5.4615404E-01,-1.9801945E-15, 1.2424788E-06, 1.1355942E+00,-6.4525371E-13, 9.9231163E-05, 0.0000000E+00, 5.1447318E-37, 9.9231163E-05, 1.0880555E-11
 5.4903866E-01,-5.2611091E+01,-2.9999992E+02, 4.5539544E-02, 4.1407000E-28, 5.4903866E-01,-2.0070828E-15, 1.2490412E-06, 1.1384789E+00,-7.2163319E-13, 9.9231163E-05, 0.0000000E+00, 5.1719049E-37, 9.9231163E-05, 1.0179313E-11
 5.5192329E-01,-5.2509796E+01,-2.9999988E+02, 4.5384591E-02, 4.1407000E-28, 5.5192329E-01,-2.3514254E-15, 1.2556036E-06, 1.1413635E+00,-6.2253784E-13, 9.9231163E-05, 0.0000000E+00, 5.1990780E-37, 9.9231163E-05, 9.4667612E-12
 5.5480792E-01,-5.2410165E+01,-2.9999981E+02, 4.5230122E-02, 4.1407000E-28, 5.5480792E-01,-2.3002510E-15, 1.2621661E-06, 1.1442481E+00,-8.1502107E-13, 9.9231163E-05, 0.0000000E+00, 5.2262511E-37, 9.9231163E-05, 8.7994507E-12
 5.5769254E-01,-5.2312193E+01,-2.9999971E+02, 4.5076107E-02, 4.1407000E-28, 5.5769254E-01,-1.9901692E-15, 1.2687286E-06, 1.1471327E+00,-7.5490219E-13, 9.9231163E-05, 0.0000000E+00, 5.2534244E-37, 9.9231163E-05, 8.1095195E-12
 5.6057717E-01,-5.2215874E+01,-2.9999955E+02, 4.4922533E-02, 4.1407000E-28, 5.6057717E-01,-1.9277192E-15, 1.2752911E-06, 1.1500173E+00,-8.8816404E-13, 9.9231163E-05, 0.0000000E+00, 5.2805977E-37, 9.9231163E-05, 7.4422090E-12
 5.6346180E-01,-5.2121199E+01,-2.9999931E+02, 4.4769387E-02, 4.1407000E-28, 5.6346180E-01,-1.9255508E-15, 1.2818536E-06, 1.1529020E+00,-7.8964378E-13, 9.9231163E-05, 0.0000000E+00, 5.3077713E-37, 9.9231163E-05, 6.7635881E-12
 5.6634643E-01,-5.2028163E+01,-2.9999894E+02, 4.4616659E-02, 4.1407000E-28, 5.6634643E-01,-2.6081644E-15, 1.2884163E-06, 1.1557866E+00,-7.6846145E-13, 9.9231163E-05, 0.0000000E+00, 5.3349452E-37, 9.9231163E-05, 6.1188982E-12
 5.6923105E-01,-5.1936758E+01,-2.9999836E+02, 4.4464160E-02, 4.1407000E-28, 5.6923105E-01,-3.0821776E-15, 1.2949790E-06, 1.1586712E+00,-6.7072975E-13, 9.9231163E-05, 0.0000000E+00, 5.3621196E-37, 9.9231163E-05, 5.4968291E-12
 5.7211568E-01,-5.1846976E+01,-2.9999747E+02, 4.4311614E-02, 4.1407000E-28, 5.7211568E-01,-3.1099332E-15, 1.3015419E-06, 1.1615558E+00,-7.6464463E-13, 9.9231163E-05, 0.0000000E+00, 5.3892947E-37, 9.9231163E-05, 4.8747600E-12
 5.7500031E-01,-5.1758808E+01,-2.9999608E+02, 4.4159484E-02, 4.1407000E-28, 5.7500031E-01,-3.3089927E-15, 1.3081052E-06, 1.1644404E+00,-8.7716297E-13, 9.9231163E-05, 0.0000000E+00, 5.4164711E-37, 9.9231163E-05, 4.2640012E-12
 5.7788493E-01,-5.1672245E+01,-2.9999388E+02, 4.4007758E-02, 4.1407000E-28, 5.7788493E-01,-3.0006456E-15, 1.3146689E-06, 1.1673251E+00,-1.0271685E-12, 9.9231163E-05, 0.0000000E+00, 5.4436493E-37, 9.9231163E-05, 3.6758631E-12
 5.8076956E-01,-5.1587279E+01,-2.9999041E+02, 4.3856428E-02, 4.1407000E-28, 5.8076956E-01,-3.4811640E-15, 1.3212333E-06, 1.1702097E+00,-1.0625860E-12, 9.9231163E-05, 0.0000000E+00, 5.4708306E-37, 9.9231163E-05, 3.0764146E-12
 5.8365419E-01,-5.1503899E+01,-2.9998490E+02, 4.3705485E-02, 4.1407000E-28, 5.8365419E-01,-4.1481652E-15, 1.3277988E-06, 1.1730943E+00,-1.0410450E-12, 9.9231163E-05, 0.0000000E+00, 5.4980165E-37, 9.9231163E-05, 2.5108972E-12
 5.8653882E-01,-5.1422096E+01,-2.9997614E+02, 4.3554922E-02, 4.1407000E-28, 5.8653882E-01,-4.1581399E-15, 1.3343662E-06, 1.1759789E+00,-9.4408304E-13, 9.9231163E-05, 0.0000000E+00, 5.5252100E-37, 9.9231163E-05, 1.9453798E-12
 5.8942344E-01,-5.1341858E+01,-2.9996225E+02, 4.3404732E-02, 4.1407000E-28, 5.8942344E-01,-4.5935555E-15, 1.3409364E-06, 1.1788636E+00,-9.4177291E-13, 9.9231163E-05, 0.0000000E+00, 5.5524155E-37, 9.9231163E-05, 1.4024831E-12
 5.9230807E-01,-5.1263174E+01,-2.9994029E+02, 4.3254906E-02, 4.1407000E-28, 5.9230807E-01,-4.1577062E-15, 1.3475113E-06, 1.1817482E+00,-9.5826355E-13, 9.9231163E-05, 0.0000000E+00, 5.5796399E-37, 9.9231163E-05, 8.3696575E-13
 5.9519270E-01,-5.1186033E+01,-2.9990568E+02, 4.3105431E-02, 4.1407000E-28, 5.9519270E-01,-4.1702829E-15, 1.3540933E-06, 1.1846328E+00,-8.2472404E-13, 9.9231163E-05, 0.0000000E+00, 5.6068941E-37, 9.9231163E-05, 3.1668974E-13
 5.9807733E-01,-5.1110421E+01,-2.9985113E+02, 4.2956303E-02, 4.1407000E-28, 5.9807733E-01,-3.9230848E-15, 1.3606867E-06, 1.1875174E+00,-6.5443691E-13, 9.9231163E-05, 0.0000000E+00, 5.6341954E-37, 9.9231163E-05,-2.0358626E-13
 6.0096195E-01,-5.1036327E+01,-2.9976481E+02, 4.2807519E-02, 4.1407000E-28, 6.0096195E-01,-3.6242787E-15, 1.3672982E-06, 1.1904020E+00,-5.9689239E-13, 9.9231163E-05, 0.0000000E+00, 5.6615715E-37, 9.9231163E-05,-6.6731053E-13
 6.0384658E-01,-5.0963737E+01,-2.9962718E+02, 4.2659077E-02, 4.1407000E-28, 6.0384658E-01,-3.3315441E-15, 1.3739385E-06, 1.1932867E+00,-4.4658711E-13, 9.9231163E-05, 0.0000000E+00, 5.6890671E-37, 9.9231163E-05,-1.1649658E-12
 6.0673121E-01,-5.0892638E+01,-2.9940578E+02, 4.2510976E-02, 4.1407000E-28, 6.0673121E-01,-2.7820705E-15, 1.3806256E-06, 1.1961713E+00,-5.3832476E-13, 9.9231163E-05, 0.0000000E+00, 5.7167564E-37, 9.9231163E-05,-1.6739315E-12
 6.0961583E-01,-5.0823014E+01,-2.9904739E+02, 4.2363213E-02, 4.1407000E-28, 6.0961583E-01,-2.4858664E-15, 1.3873892E-06, 1.1990559E+00,-5.9258448E-13, 9.9231163E-05, 0.0000000E+00, 5.7447623E-37, 9.9231163E-05,-2.1263454E-12
 6.1250046E-01,-5.0754851E+01,-2.9846733E+02, 4.2215354E-02, 4.1407000E-28, 6.1250046E-01,-2.6307158E-15, 1.3942786E-06, 1.2019405E+00,-4.8031936E-13, 9.9231163E-05, 0.0000000E+00, 5.7732893E-37, 9.9231163E-05,-2.6013800E-12
 6.1538509E-01,-5.0688135E+01,-2.9753735E+02, 4.2067852E-02, 4.1407000E-28, 6.1538509E-01,-2.5895162E-15, 1.4013751E-06, 1.2048251E+00,-5.8974692E-13, 9.9231163E-05, 0.0000000E+00, 5.8026739E-37, 9.9231163E-05,-3.0537939E-12
 6.1826972E-01,-5.0622849E+01,-2.9607608E+02, 4.1920709E-02, 4.1407000E-28, 6.1826972E-01,-2.6814565E-15, 1.4088112E-06, 1.2077098E+00,-5.5156716E-13, 9.9231163E-05, 0.0000000E+00, 5.8334646E-37, 9.9231163E-05,-3.4835872E-12
 6.2115434E-01,-5.0558978E+01,-2.9385016E+02, 4.1773927E-02, 4.1407000E-28, 6.2115434E-01,-2.9069706E-15, 1.4167996E-06, 1.2105944E+00,-5.3191111E-13, 9.9231163E-05, 0.0000000E+00, 5.8665420E-37, 9.9231163E-05,-3.9133804E-12
 6.2403897E-01,-5.0496505E+01,-2.9059702E+02, 4.1627506E-02, 4.1407000E-28, 6.2403897E-01,-3.1407246E-15, 1.4256784E-06, 1.2134790E+00,-3.6596323E-13, 9.9231163E-05, 0.0000000E+00, 5.9033063E-37, 9.9231163E-05,-4.3431736E-12
 6.2692360E-01,-5.0435413E+01,-2.8607628E+02, 4.1481446E-02, 4.1407000E-28, 6.2692360E-01,-3.2868750E-15, 1.4359819E-06, 1.2163636E+00,-4.5636918E-13, 9.9231163E-05, 0.0000000E+00, 5.9459705E-37, 9.9231163E-05,-4.7729668E-12
 6.2980822E-01,-5.0375685E+01,-2.8014160E+02, 4.1335749E-02, 4.1407000E-28, 6.2980822E-01,-3.7274948E-15, 1.4485539E-06, 1.2192482E+00,-3.2780840E-13, 9.9231163E-05, 0.0000000E+00, 5.9980273E-37, 9.9231163E-05,-5.1462083E-12
 6.3269285E-01,-5.0317304E+01,-2.7280373E+02, 4.1190416E-02, 4.1407000E-28, 6.3269285E-01,-4.0640311E-15, 1.4647276E-06, 1.2221328E+00,-4.9055201E-13, 9.9231163E-05, 0.0000000E+00, 6.0649976E-37, 9.9231163E-05,-5.5081395E-12
 6.3557748E-01,-5.0260252E+01,-2.6424881E+02, 4.1045451E-02, 4.1407301E-28, 6.3557748E-01,-4.3159997E-15, 1.4866113E-06, 1.2250174E+00,-4.1689363E-13, 9.9231163E-05, 0.0000000E+00, 6.1556122E-37, 9.9231163E-05,-5.8926913E-12
 6.3846211E-01,-5.0204510E+01,-2.5479798E+02, 4.0900856E-02, 4.1408685E-28, 6.3846211E-01,-4.2006406E-15, 1.5175284E-06, 1.2279020E+00,-6.6907945E-13, 9.9231163E-05, 0.0000000E+00, 6.2836356E-37, 9.9231163E-05,-6.2772431E-12
 6.4134673E-01,-5.0150061E+01,-2.4483006E+02, 4.0756631E-02, 4.1412859E-28, 6.4134673E-01,-4.1858954E-15, 1.5626732E-06, 1.2307866E+00,-6.8555216E-13, 9.9231163E-05, 0.0000000E+00, 6.4705934E-37, 9.9231163E-05,-6.6391743E-12
 6.4423136E-01,-5.0096885E+01,-2.3470540E+02, 4.0612776E-02, 4.1423973E-28, 6.4423136E-01,-4.5597284E-15, 1.6300576E-06, 1.2336712E+00,-6.1195452E-13, 9.9231163E-05, 0.0000000E+00, 6.7497262E-37, 9.9231163E-05,-7.0124157E-12
 6.4711599E-01,-5.0044963E+01,-2.2471737E+02, 4.0469294E-02, 4.1451771E-28, 6.4711599E-01,-4.4422008E-15, 1.7318276E-06, 1.2365557E+00,-4.4891689E-13, 9.9231163E-05, 0.0000000E+00, 7.1715809E-37, 9.9231163E-05,-7.3517262E-12
 6.5000062E-01,-4.9994277E+01,-2.1507593E+02, 4.0326190E-02, 4.1518391E-28, 6.5000062E-01,-4.2262278E-15, 1.8860379E-06, 1.2394402E+00,-4.8370186E-13, 9.9231163E-05, 0.0000000E+00, 7.8118371E-37, 9.9231163E-05,-7.6571056E-12
 6.5288524E-01,-4.9944807E+01,-2.0591330E+02, 4.0183469E-02, 4.1672665E-28, 6.5288524E-01,-4.2353351E-15, 2.1189662E-06, 1.2423246E+00,-4.8257873E-13, 9.9231163E-05, 0.0000000E+00, 8.7825117E-37, 9.9231163E-05,-8.0077264E-12
 6.5576987E-01,-4.9896533E+01,-1.9729997E+02, 4.0041135E-02, 4.2019510E-28, 6.5576987E-01,-4.3593678E-15, 2.4680436E-06, 1.2452088E+00,-3.7446951E-13, 9.9231163E-05, 0.0000000E+00, 1.0249318E-36, 9.9231163E-05,-8.3131058E-12
 6.5865450E-01,-4.9849436E+01,-1.8926228E+02, 3.9899194E-02, 4.2779109E-28, 6.5865450E-01,-4.3970980E-15, 2.9854523E-06, 1.2480930E+00,-5.1592937E-13, 9.9231163E-05, 0.0000000E+00, 1.2462746E-36, 9.9231163E-05,-8.6184851E-12
 6.6153912E-01,-4.9803496E+01,-1.8179762E+02, 3.9757652E-02, 4.4404480E-28, 6.6153912E-01,-4.3576331E-15, 3.7424132E-06, 1.2509768E+00,-5.1473969E-13, 9.9231163E-05, 0.0000000E+00, 1.5823992E-36, 9.9231163E-05,-8.9464852E-12
 6.6442375E-01,-4.9758694E+01,-1.7488590E+02, 3.9616513E-02, 4.7814190E-28, 6.6442375E-01,-4.1030624E-15, 4.8341314E-06, 1.2538604E+00,-5.4897311E-13, 9.9231163E-05, 0.0000000E+00, 2.1043954E-36, 9.9231163E-05,-9.2631750E-12
 6.6730838E-01,-4.9715008E+01,-1.6849756E+02, 3.9475783E-02, 5.4856357E-28, 6.6730838E-01,-4.4231189E-15, 6.3852999E-06, 1.2567434E+00,-3.8869958E-13, 9.9231163E-05, 0.0000000E+00, 2.9553099E-36, 9.9231163E-05,-9.5120026E-12
 6.7019301E-01,-4.9672418E+01,-1.6259887E+02, 3.9335320E-02, 6.9245728E-28, 6.7019301E-01,-4.8234063E-15, 8.5559722E-06, 1.2596259E+00,-4.5832025E-13, 9.9231163E-05, 0.0000000E+00, 4.4584078E-36, 9.9231163E-05,-9.7947613E-12
 6.7307763E-01,-4.9630906E+01,-1.5715520E+02, 3.9195189E-02, 9.8465780E-28, 6.7307763E-01,-5.1955045E-15, 1.1547510E-05, 1.2625075E+00,-5.8038505E-13, 9.9231163E-05, 0.0000000E+00, 7.4040484E-36, 9.9231163E-05,-1.0020968E-11
 6.7596226E-01,-4.9590450E+01,-1.5213290E+02, 3.9055498E-02, 1.5755130E-27, 6.7596226E-01,-5.4396668E-15, 1.5608199E-05, 1.2653881E+00,-7.8962999E-13, 9.9231163E-05, 0.0000000E+00, 1.3801717E-35, 9.9231163E-05,-1.0315037E-11
 6.7884689E-01,-4.9551031E+01,-1.4750024E+02, 3.8916253E-02, 2.7632994E-27, 6.7884689E-01,-5.4262227E-15, 2.1038047E-05, 1.2682673E+00,-8.4035631E-13, 9.9231163E-05, 0.0000000E+00, 2.8806013E-35, 9.9231163E-05,-1.0563865E-11
 6.8173151E-01,-4.9512628E+01,-1.4322781E+02, 3.8777458E-02, 5.1279126E-27, 6.8173151E-01,-5.3065268E-15, 2.8192206E-05, 1.2711448E+00,-9.4325548E-13, 9.9231163E-05, 0.0000000E+00, 6.5491912E-35, 9.9231163E-05,-1.0801382E-11
 6.8461614E-01,-4.9475222E+01,-1.3928850E+02, 3.8639119E-02, 9.7711411E-27, 6.8461614E-01,-5.2527504E-15, 3.7482516E-05, 1.2740201E+00,-9.2369169E-13, 9.9231163E-05, 0.0000000E+00, 1.5626885E-34, 9.9231163E-05,-1.1016279E-11
