t (d),Precipitation (cm/d),Irrigation (cm/d),ET0 (cm/d),top_BC (cm),bot_BC (cm),Contaminated_water_flux (cm/d),PFAS_mass_flux (mg/d/cm^2)
479,0.292,0,0.006382501,-999999.99,-999999.99,0,0
480,0,0,0.006838539,-999999.99,-999999.99,0,0
481,0,0,0.007412724,-999999.99,-999999.99,0,0
482,0,0,0.01178906,-999999.99,-999999.99,0,0
483,0,0,-0.00133278,-999999.99,-999999.99,0,0
484,0,0,0.010094148,-999999.99,-999999.99,0,0
485,0,0,0.01311422,-999999.99,-999999.99,0,0
486,0,0,0.008190899,-999999.99,-999999.99,0,0
487,0,0,0.011928244,-999999.99,-999999.99,0,0
488,0,0,0.002699357,-999999.99,-999999.99,0,0
489,0,0,0.011868418,-999999.99,-999999.99,0,0
490,0,0,0.011544742,-999999.99,-999999.99,0,0
491,0,0,0.010026632,-999999.99,-999999.99,0,0
492,0,0,0.007377577,-999999.99,-999999.99,0,0
493,0,0,0.005580742,-999999.99,-999999.99,0,0
494,0,0,0.013524284,-999999.99,-999999.99,0,0
495,0,0,0.010557737,-999999.99,-999999.99,0,0
496,0,0,0.006174248,-999999.99,-999999.99,0,0
497,0,0,0.005876617,-999999.99,-999999.99,0,0
498,0,0,0.003343045,-999999.99,-999999.99,0,0
499,0,0,0.009319642,-999999.99,-999999.99,0,0
500,0,0,-0.003166646,-999999.99,-999999.99,0,0
501,0,0,0.003092245,-999999.99,-999999.99,0,0
502,0,0,0.011284531,-999999.99,-999999.99,0,0
503,0,0,0.013653197,-999999.99,-999999.99,0,0
504,0,0,0.014450974,-999999.99,-999999.99,0,0
505,0,0,0.00495606,-999999.99,-999999.99,0,0
506,0,0,0.007753954,-999999.99,-999999.99,0,0
507,0,0,-0.001199816,-999999.99,-999999.99,0,0
508,0,0,0.010028827,-999999.99,-999999.99,0,0
509,0,0,0.010171534,-999999.99,-999999.99,0,0
510,0,0,0.011393006,-999999.99,-999999.99,0,0
511,0,0,-0.004070814,-999999.99,-999999.99,0,0
512,0.19,0,-0.000601187,-999999.99,-999999.99,0,0
513,0.559,0,-0.000104708,-999999.99,-999999.99,0,0
514,0,0,0.004808048,-999999.99,-999999.99,0,0
515,0,0,0.009931707,-999999.99,-999999.99,0,0
516,0,0,0.014198593,-999999.99,-999999.99,0,0
517,0,0,0.007744349,-999999.99,-999999.99,0,0
518,0,0,0.008306176,-999999.99,-999999.99,0,0
519,0,0,0.00958969,-999999.99,-999999.99,0,0
520,0,0,0.004699533,-999999.99,-999999.99,0,0
521,0,0,0.039545551,-999999.99,-999999.99,0,0
522,0,0,0.029117394,-999999.99,-999999.99,0,0
523,0,0,0.053503546,-999999.99,-999999.99,0,0
524,0,0,0.016337814,-999999.99,-999999.99,0,0
525,0,0,-0.001489295,-999999.99,-999999.99,0,0
526,0,0,0.01177549,-999999.99,-999999.99,0,0
527,0,0,0.015284715,-999999.99,-999999.99,0,0
528,0,0,0.002465797,-999999.99,-999999.99,0,0
529,0,0,0.006116058,-999999.99,-999999.99,0,0
530,0,0,0.008253854,-999999.99,-999999.99,0,0
531,0,0,0.007697921,-999999.99,-999999.99,0,0
532,0,0,0.016426563,-999999.99,-999999.99,0,0
533,0,0,0.013684164,-999999.99,-999999.99,0,0
534,0,0,0.010929631,-999999.99,-999999.99,0,0
535,0,0,0.008957121,-999999.99,-999999.99,0,0
536,0,0,-0.000939727,-999999.99,-999999.99,0,0
537,0,0,0.034912099,-999999.99,-999999.99,0,0
538,0,0,0.018133015,-999999.99,-999999.99,0,0
539,0.05,0,0.01880664,-999999.99,-999999.99,0,0
540,0,0,0.005596725,-999999.99,-999999.99,0,0
541,0,0,0.00861177,-999999.99,-999999.99,0,0
542,0,0,0.070334627,-999999.99,-999999.99,0,0
543,0,0,0.042745175,-999999.99,-999999.99,0,0
544,0,0,0.024868015,-999999.99,-999999.99,0,0
545,0,0,0.010354408,-999999.99,-999999.99,0,0
546,0,0,0.010010045,-999999.99,-999999.99,0,0
547,0,0,0.025996319,-999999.99,-999999.99,0,0
548,0,0,0.002357769,-999999.99,-999999.99,0,0
549,0,0,0.011017076,-999999.99,-999999.99,0,0
550,0,0,0.009832064,-999999.99,-999999.99,0,0
551,0,0,0.236914573,-999999.99,-999999.99,0,0
552,0,0,0.100158548,-999999.99,-999999.99,0,0
553,0,0,0.089442719,-999999.99,-999999.99,0,0
554,0,0,0.079454041,-999999.99,-999999.99,0,0
555,0,0,0.048527619,-999999.99,-999999.99,0,0
556,0,0,0.047141728,-999999.99,-999999.99,0,0
557,0,0,0.032405252,-999999.99,-999999.99,0,0
558,0,0,0.03648145,-999999.99,-999999.99,0,0
559,0,0,0.03052421,-999999.99,-999999.99,0,0
560,0,0,0.03324172,-999999.99,-999999.99,0,0
561,0,0,0.032171683,-999999.99,-999999.99,0,0
562,0,0,0.042994548,-999999.99,-999999.99,0,0
563,0.203,0,0.039811091,-999999.99,-999999.99,0,0
564,0,0,0.033157606,-999999.99,-999999.99,0,0
565,0,0,0.032850607,-999999.99,-999999.99,0,0
566,0,0,0.087799975,-999999.99,-999999.99,0,0
567,0,0,0.027731974,-999999.99,-999999.99,0,0
568,1.016,0,0.013501924,-999999.99,-999999.99,0,0
569,0,0,0.024586949,-999999.99,-999999.99,0,0
570,0.914,0,0.024283692,-999999.99,-999999.99,0,0
571,0,0,0.027279093,-999999.99,-999999.99,0,0
572,0,0,0.001186495,-999999.99,-999999.99,0,0
573,0.711,0,0.126920185,-999999.99,-999999.99,0,0
574,0,0,0.117711942,-999999.99,-999999.99,0,0
575,0.076,0,0.224508851,-999999.99,-999999.99,0,0
576,0.025,0,0.281097082,-999999.99,-999999.99,0,0
577,0.051,0,0.195691732,-999999.99,-999999.99,0,0
578,0,0,0.196177869,-999999.99,-999999.99,0,0
579,0,0,0.152935612,-999999.99,-999999.99,0,0
580,0.025,0,0.124162405,-999999.99,-999999.99,0,0
581,0,0,0.241047143,-999999.99,-999999.99,0,0
582,0,0,0.207416155,-999999.99,-999999.99,0,0
583,0,0,0.168560526,-999999.99,-999999.99,0,0
584,0.025,0,0.280168091,-999999.99,-999999.99,0,0
585,0.229,0,0.166902123,-999999.99,-999999.99,0,0
586,0.178,0,0.166451544,-999999.99,-999999.99,0,0
587,0,0,0.279176579,-999999.99,-999999.99,0,0
588,0,0,0.271479217,-999999.99,-999999.99,0,0
589,1.842,0,0.263201035,-999999.99,-999999.99,0,0
590,0,0,0.269506202,-999999.99,-999999.99,0,0
591,1.232,0,0.196520105,-999999.99,-999999.99,0,0
592,0,0,0.219688,-999999.99,-999999.99,0,0
593,0.064,0,0.165493135,-999999.99,-999999.99,0,0
594,0.051,0,0.286149052,-999999.99,-999999.99,0,0
595,0.33,0,0.322339372,-999999.99,-999999.99,0,0
596,0,0,0.23934557,-999999.99,-999999.99,0,0
597,0,0,0.229759252,-999999.99,-999999.99,0,0
598,0,0,0.226808865,-999999.99,-999999.99,0,0
599,0.876,0,0.242491735,-999999.99,-999999.99,0,0
600,0.318,0,0.270393222,-999999.99,-999999.99,0,0
601,0,0,0.215107738,-999999.99,-999999.99,0,0
602,0,0,0.213359667,-999999.99,-999999.99,0,0
603,0,0,0.247823159,-999999.99,-999999.99,0,0
604,0,0,0.257076098,-999999.99,-999999.99,0,0
605,0,0,0.237817119,-999999.99,-999999.99,0,0
606,0,0,0.214903936,-999999.99,-999999.99,0,0
607,0,0,0.177315475,-999999.99,-999999.99,0,0
608,0,0,0.207812228,-999999.99,-999999.99,0,0
609,0.025,0,0.171422342,-999999.99,-999999.99,0,0
610,0.229,0,0.151945845,-999999.99,-999999.99,0,0
611,0.051,0,0.191682377,-999999.99,-999999.99,0,0
612,0,0,0.201195045,-999999.99,-999999.99,0,0
613,0.102,0,0.243878277,-999999.99,-999999.99,0,0
614,0,0,0.294295758,-999999.99,-999999.99,0,0
615,0.025,0,0.175380335,-999999.99,-999999.99,0,0
616,0,0,0.267308101,-999999.99,-999999.99,0,0
617,0,0,0.202790945,-999999.99,-999999.99,0,0
618,0,0,0.188624068,-999999.99,-999999.99,0,0
619,0,0,0.254689038,-999999.99,-999999.99,0,0
620,0,0,0.224749007,-999999.99,-999999.99,0,0
621,0,0,0.22797574,-999999.99,-999999.99,0,0
622,0,0,0.242191571,-999999.99,-999999.99,0,0
623,0,0,0.242959016,-999999.99,-999999.99,0,0
624,0,0,0.224087175,-999999.99,-999999.99,0,0
625,0,0,0.204160976,-999999.99,-999999.99,0,0
626,0,0,0.218334071,-999999.99,-999999.99,0,0
627,0.051,0,0.208471687,-999999.99,-999999.99,0,0
628,0,0,0.135423529,-999999.99,-999999.99,0,0
629,0.495,0,0.15330501,-999999.99,-999999.99,0,0
630,0,0,0.121745695,-999999.99,-999999.99,0,0
631,0,0,0.104025073,-999999.99,-999999.99,0,0
632,0,0,0.131772828,-999999.99,-999999.99,0,0
633,0,0,0.12050358,-999999.99,-999999.99,0,0
634,0,0,0.154778994,-999999.99,-999999.99,0,0
635,0,0,0.1302285,-999999.99,-999999.99,0,0
636,0,0,0.110883232,-999999.99,-999999.99,0,0
637,0,0,0.104336637,-999999.99,-999999.99,0,0
638,0,0,0.102829358,-999999.99,-999999.99,0,0
639,0,0,0.086870472,-999999.99,-999999.99,0,0
640,0,0,0.08714859,-999999.99,-999999.99,0,0
641,0,0,0.088736219,-999999.99,-999999.99,0,0
642,0,0,0.070969202,-999999.99,-999999.99,0,0
643,0,0,0.062422044,-999999.99,-999999.99,0,0
644,0,0,0.132590713,-999999.99,-999999.99,0,0
645,0,0,0.12467446,-999999.99,-999999.99,0,0
646,0,0,0.082190807,-999999.99,-999999.99,0,0
647,0,0,0.166014777,-999999.99,-999999.99,0,0
648,0,0,0.161725174,-999999.99,-999999.99,0,0
649,0,0,0.119111214,-999999.99,-999999.99,0,0
650,0,0,0.107325924,-999999.99,-999999.99,0,0
651,0,0,0.113365255,-999999.99,-999999.99,0,0
652,0,0,0.064823765,-999999.99,-999999.99,0,0
653,0,0,0.061733637,-999999.99,-999999.99,0,0
654,0,0,0.070474518,-999999.99,-999999.99,0,0
655,0,0,0.058145599,-999999.99,-999999.99,0,0
656,0,0,0.099304163,-999999.99,-999999.99,0,0
657,0,0,0.066915288,-999999.99,-999999.99,0,0
658,0,0,0.068393075,-999999.99,-999999.99,0,0
659,0,0,0.06635006,-999999.99,-999999.99,0,0
660,0,0,0.050862738,-999999.99,-999999.99,0,0
661,0,0,0.048446471,-999999.99,-999999.99,0,0
662,0,0,0.111412155,-999999.99,-999999.99,0,0
663,0,0,0.09912572,-999999.99,-999999.99,0,0
664,0,0,0.073408698,-999999.99,-999999.99,0,0
665,0,0,0.056488808,-999999.99,-999999.99,0,0
666,0,0,0.053500281,-999999.99,-999999.99,0,0
667,0,0,0.033025413,-999999.99,-999999.99,0,0
668,0,0,0.045255804,-999999.99,-999999.99,0,0
669,0,0,0.044500057,-999999.99,-999999.99,0,0
670,0,0,0.053340071,-999999.99,-999999.99,0,0
671,0,0,0.035073367,-999999.99,-999999.99,0,0
672,0,0,0.038463738,-999999.99,-999999.99,0,0
673,0,0,0.041455073,-999999.99,-999999.99,0,0
674,0,0,0.033207192,-999999.99,-999999.99,0,0
675,0,0,0.033147845,-999999.99,-999999.99,0,0
676,0,0,0.035077974,-999999.99,-999999.99,0,0
677,0,0,0.033936242,-999999.99,-999999.99,0,0
678,0,0,0.032104276,-999999.99,-999999.99,0,0
679,0,0,0.021704522,-999999.99,-999999.99,0,0
680,0,0,0.029120185,-999999.99,-999999.99,0,0
681,0,0,0.028076667,-999999.99,-999999.99,0,0
682,0,0,0.021710248,-999999.99,-999999.99,0,0
683,0,0,0.018272204,-999999.99,-999999.99,0,0
684,0,0,0.021790871,-999999.99,-999999.99,0,0
685,0,0,0.024000941,-999999.99,-999999.99,0,0
686,0,0,0.024688616,-999999.99,-999999.99,0,0
687,0,0,0.019400741,-999999.99,-999999.99,0,0
688,0,0,0.018900419,-999999.99,-999999.99,0,0
689,0,0,0.014696254,-999999.99,-999999.99,0,0
690,0,0,0.015676495,-999999.99,-999999.99,0,0
691,0,0,0.020437862,-999999.99,-999999.99,0,0
692,0,0,0.021743318,-999999.99,-999999.99,0,0
693,0,0,0.01775842,-999999.99,-999999.99,0,0
694,0,0,0.009875784,-999999.99,-999999.99,0,0
695,0,0,0.002169599,-999999.99,-999999.99,0,0
696,0,0,0.012061076,-999999.99,-999999.99,0,0
697,0,0,0.009908077,-999999.99,-999999.99,0,0
698,0,0,0.003106314,-999999.99,-999999.99,0,0
699,0,0,0.009944163,-999999.99,-999999.99,0,0
700,0,0,0.010325958,-999999.99,-999999.99,0,0
701,0,0,0.006936115,-999999.99,-999999.99,0,0
702,0,0,0.007193999,-999999.99,-999999.99,0,0
703,0,0,0.007107151,-999999.99,-999999.99,0,0
704,0,0,0.008189474,-999999.99,-999999.99,0,0
705,0,0,0.010684714,-999999.99,-999999.99,0,0
706,0,0,0.008553003,-999999.99,-999999.99,0,0
707,0,0,-0.000967155,-999999.99,-999999.99,0,0
708,0,0,0.00359038,-999999.99,-999999.99,0,0
709,0,0,0.014301654,-999999.99,-999999.99,0,0
710,0,0,0.009910532,-999999.99,-999999.99,0,0
711,0,0,0.009171559,-999999.99,-999999.99,0,0
712,0.47,0,0.009515099,-999999.99,-999999.99,0,0
713,0,0,0.012308969,-999999.99,-999999.99,0,0
714,0,0,0.009130732,-999999.99,-999999.99,0,0
715,0,0,0.010138711,-999999.99,-999999.99,0,0
716,0,0,-0.00141527,-999999.99,-999999.99,0,0
717,0,0,0.00696226,-999999.99,-999999.99,0,0
718,0,0,0.015376686,-999999.99,-999999.99,0,0
719,0,0,0.011392958,-999999.99,-999999.99,0,0
720,0,0,0.007492284,-999999.99,-999999.99,0,0
721,0,0,0.005449954,-999999.99,-999999.99,0,0
722,0,0,0.026493075,-999999.99,-999999.99,0,0
723,0,0,0.004038779,-999999.99,-999999.99,0,0
724,0,0,0.009395363,-999999.99,-999999.99,0,0
725,0,0,0.007609034,-999999.99,-999999.99,0,0
726,0,0,0.006366766,-999999.99,-999999.99,0,0
727,0,0,0.029802882,-999999.99,-999999.99,0,0
728,0,0,0.043141353,-999999.99,-999999.99,0,0
729,0,0,0.045570955,-999999.99,-999999.99,0,0
730,0,0,0.037096252,-999999.99,-999999.99,0,0
731,0,0,0.023616065,-999999.99,-999999.99,0,0
732,0.953,0,0.020099248,-999999.99,-999999.99,0,0
733,0.127,0,0.021305533,-999999.99,-999999.99,0,0
734,0.406,0,0.018900272,-999999.99,-999999.99,0,0
735,0,0,0.010066987,-999999.99,-999999.99,0,0
736,0,0,0.048655359,-999999.99,-999999.99,0,0
737,0,0,0.026821631,-999999.99,-999999.99,0,0
738,0,0,0.028603158,-999999.99,-999999.99,0,0
739,0,0,0.016333331,-999999.99,-999999.99,0,0
740,0,0,0.017635777,-999999.99,-999999.99,0,0
741,0,0,0.10792282,-999999.99,-999999.99,0,0
742,0,0,0.055718445,-999999.99,-999999.99,0,0
743,0,0,0.041883335,-999999.99,-999999.99,0,0
744,0,0,0.027096759,-999999.99,-999999.99,0,0
745,0,0,0.024562324,-999999.99,-999999.99,0,0
746,0,0,0.018634202,-999999.99,-999999.99,0,0
747,0,0,0.014916933,-999999.99,-999999.99,0,0
748,0,0,0.010952668,-999999.99,-999999.99,0,0
749,0,0,0.070227535,-999999.99,-999999.99,0,0
750,0,0,0.099815028,-999999.99,-999999.99,0,0
751,0.292,0,0.058900862,-999999.99,-999999.99,0,0
752,0,0,0.036927554,-999999.99,-999999.99,0,0
753,0,0,0.083494145,-999999.99,-999999.99,0,0
754,0,0,0.085550748,-999999.99,-999999.99,0,0
755,0,0,0.080958969,-999999.99,-999999.99,0,0
756,0.761,0,0.077786617,-999999.99,-999999.99,0,0
757,0.051,0,0.054942586,-999999.99,-999999.99,0,0
758,0,0,0.05133196,-999999.99,-999999.99,0,0
759,0,0,0.043497816,-999999.99,-999999.99,0,0
760,0,0,0.050323625,-999999.99,-999999.99,0,0
761,0,0,0.064147413,-999999.99,-999999.99,0,0
762,0,0,0.060145188,-999999.99,-999999.99,0,0
763,0,0,0.052034303,-999999.99,-999999.99,0,0
764,0,0,0.05174903,-999999.99,-999999.99,0,0
765,0.343,0,0.035086496,-999999.99,-999999.99,0,0
766,0.241,0,0.032626596,-999999.99,-999999.99,0,0
767,0.114,0,0.025982202,-999999.99,-999999.99,0,0
768,0,0,0.026013477,-999999.99,-999999.99,0,0
769,0,0,0.019812933,-999999.99,-999999.99,0,0
770,0,0,0.026160985,-999999.99,-999999.99,0,0
771,0.229,0,0.023247076,-999999.99,-999999.99,0,0
772,0.711,0,0.0142231,-999999.99,-999999.99,0,0
773,0.774,0,0.025995582,-999999.99,-999999.99,0,0
774,0,0,0.081456635,-999999.99,-999999.99,0,0
775,0,0,0.070739148,-999999.99,-999999.99,0,0
776,0,0,0.072220939,-999999.99,-999999.99,0,0
777,0,0,0.042161497,-999999.99,-999999.99,0,0
778,0.025,0,0.027590833,-999999.99,-999999.99,0,0
779,0,0,0.024422136,-999999.99,-999999.99,0,0
780,0.279,0,0.026532266,-999999.99,-999999.99,0,0
781,0,0,0.088830414,-999999.99,-999999.99,0,0
782,0,0,0.046801806,-999999.99,-999999.99,0,0
783,0.051,0,0.031075642,-999999.99,-999999.99,0,0
784,0,0,0.028431609,-999999.99,-999999.99,0,0
785,0,0,0.02607076,-999999.99,-999999.99,0,0
786,0,0,0.030166267,-999999.99,-999999.99,0,0
787,0.025,0,0.027717437,-999999.99,-999999.99,0,0
788,0,0,0.037963671,-999999.99,-999999.99,0,0
789,0,0,0.023916966,-999999.99,-999999.99,0,0
790,0,0,0.024289751,-999999.99,-999999.99,0,0
791,0,0,0.021588585,-999999.99,-999999.99,0,0
792,0,0,0.026637138,-999999.99,-999999.99,0,0
793,0,0,0.020440253,-999999.99,-999999.99,0,0
794,0.114,0,0.019542693,-999999.99,-999999.99,0,0
795,0.025,0,0.029454618,-999999.99,-999999.99,0,0
796,0,0,0.028221943,-999999.99,-999999.99,0,0
797,0,0,0.035213878,-999999.99,-999999.99,0,0
798,0,0,0.03368193,-999999.99,-999999.99,0,0
799,0,0,0.035510332,-999999.99,-999999.99,0,0
800,0,0,0.031910983,-999999.99,-999999.99,0,0
801,0,0,0.027590113,-999999.99,-999999.99,0,0
802,0,0,0.03530771,-999999.99,-999999.99,0,0
803,0,0,0.033506546,-999999.99,-999999.99,0,0
804,0,0,0.033824431,-999999.99,-999999.99,0,0
805,0,0,0.02765535,-999999.99,-999999.99,0,0
806,0,0,0.030152943,-999999.99,-999999.99,0,0
807,0,0,0.043103322,-999999.99,-999999.99,0,0
808,0,0,0.039252173,-999999.99,-999999.99,0,0
809,0,0,0.030393416,-999999.99,-999999.99,0,0
810,0,0,0.007128131,-999999.99,-999999.99,0,0
811,0,0,0.116399147,-999999.99,-999999.99,0,0
812,0,0,0.112646872,-999999.99,-999999.99,0,0
813,0,0,0.190794463,-999999.99,-999999.99,0,0
814,0,0,0.136240435,-999999.99,-999999.99,0,0
815,0,0,0.11927567,-999999.99,-999999.99,0,0
816,0,0,0.101886343,-999999.99,-999999.99,0,0
817,0,0,0.083244359,-999999.99,-999999.99,0,0
818,0,0,0.079530943,-999999.99,-999999.99,0,0
819,0,0,0.069230351,-999999.99,-999999.99,0,0
820,0,0,0.071560502,-999999.99,-999999.99,0,0
821,0,0,0.081427981,-999999.99,-999999.99,0,0
822,0,0,0.093102914,-999999.99,-999999.99,0,0
823,0,0,0.095420303,-999999.99,-999999.99,0,0
824,0,0,0.084887664,-999999.99,-999999.99,0,0
825,0,0,0.082737223,-999999.99,-999999.99,0,0
826,0,0,0.076203209,-999999.99,-999999.99,0,0
827,0,0,0.08277047,-999999.99,-999999.99,0,0
828,0,0,0.067448441,-999999.99,-999999.99,0,0
829,0,0,0.059809606,-999999.99,-999999.99,0,0
830,0,0,0.060406464,-999999.99,-999999.99,0,0
831,0,0,0.076663225,-999999.99,-999999.99,0,0
832,0,0,0.062626171,-999999.99,-999999.99,0,0
833,0,0,0.180373852,-999999.99,-999999.99,0,0
834,0,0,0.101671587,-999999.99,-999999.99,0,0
835,0,0,0.08697714,-999999.99,-999999.99,0,0
836,0,0,0.064938519,-999999.99,-999999.99,0,0
837,0,0,0.061007266,-999999.99,-999999.99,0,0
838,0,0,0.081812765,-999999.99,-999999.99,0,0
839,0,0,0.085865585,-999999.99,-999999.99,0,0
840,0,0,0.052511479,-999999.99,-999999.99,0,0
841,0,0,0.061780318,-999999.99,-999999.99,0,0
842,0,0,0.062959404,-999999.99,-999999.99,0,0
843,0,0,0.051416693,-999999.99,-999999.99,0,0
844,0.292,0,0.042595462,-999999.99,-999999.99,0,0
845,0,0,0.075676624,-999999.99,-999999.99,0,0
846,0,0,0.075738553,-999999.99,-999999.99,0,0
847,0,0,0.056888352,-999999.99,-999999.99,0,0
848,0,0,0.064758636,-999999.99,-999999.99,0,0
849,0,0,0.137017197,-999999.99,-999999.99,0,0
850,0,0,0.093474775,-999999.99,-999999.99,0,0
851,0,0,0.063187445,-999999.99,-999999.99,0,0
852,0,0,0.061831879,-999999.99,-999999.99,0,0
853,0,0,0.068694202,-999999.99,-999999.99,0,0
854,0,0,0.051645239,-999999.99,-999999.99,0,0
855,0,0,0.050018888,-999999.99,-999999.99,0,0
856,0,0,0.056739085,-999999.99,-999999.99,0,0
857,0,0,0.047839727,-999999.99,-999999.99,0,0
858,0,0,0.065625603,-999999.99,-999999.99,0,0
859,0,0,0.059536494,-999999.99,-999999.99,0,0
860,0,0,0.063141462,-999999.99,-999999.99,0,0
861,0,0,0.047529414,-999999.99,-999999.99,0,0
862,0,0,0.048196145,-999999.99,-999999.99,0,0
863,0,0,0.042722529,-999999.99,-999999.99,0,0
864,0,0,0.050302508,-999999.99,-999999.99,0,0
865,0,0,0.058472006,-999999.99,-999999.99,0,0
866,0,0,0.030687904,-999999.99,-999999.99,0,0
867,0,0,0.100450209,-999999.99,-999999.99,0,0
868,0,0,0.053449545,-999999.99,-999999.99,0,0
869,0,0,0.051717325,-999999.99,-999999.99,0,0
870,0,0,0.04107325,-999999.99,-999999.99,0,0
871,0,0,0.025359284,-999999.99,-999999.99,0,0
872,0,0,0.026269964,-999999.99,-999999.99,0,0
873,0,0,0.026904894,-999999.99,-999999.99,0,0
874,0,0,0.033691975,-999999.99,-999999.99,0,0
875,0,0,0.039994108,-999999.99,-999999.99,0,0
876,0,0,0.030344818,-999999.99,-999999.99,0,0
877,0.19,0,0.030647381,-999999.99,-999999.99,0,0
878,0.559,0,0.032317205,-999999.99,-999999.99,0,0
879,0,0,0.027729507,-999999.99,-999999.99,0,0
880,0,0,0.034931247,-999999.99,-999999.99,0,0
881,0,0,0.03351352,-999999.99,-999999.99,0,0
882,0,0,0.03274847,-999999.99,-999999.99,0,0
883,0,0,0.027682709,-999999.99,-999999.99,0,0
884,0,0,0.040184687,-999999.99,-999999.99,0,0
885,0,0,0.0292203,-999999.99,-999999.99,0,0
886,0,0,0.026703864,-999999.99,-999999.99,0,0
887,0,0,0.01070757,-999999.99,-999999.99,0,0
888,0,0,0.019195708,-999999.99,-999999.99,0,0
889,0,0,0.016468655,-999999.99,-999999.99,0,0
890,0,0,0.041593591,-999999.99,-999999.99,0,0
891,0,0,0.019237851,-999999.99,-999999.99,0,0
892,0,0,0.203432681,-999999.99,-999999.99,0,0
893,0,0,0.278169176,-999999.99,-999999.99,0,0
894,0,0,0.187557072,-999999.99,-999999.99,0,0
895,0,0,0.170444906,-999999.99,-999999.99,0,0
896,0,0,0.145340671,-999999.99,-999999.99,0,0
897,0,0,0.134417268,-999999.99,-999999.99,0,0
898,0,0,0.086840911,-999999.99,-999999.99,0,0
899,0,0,0.076672204,-999999.99,-999999.99,0,0
900,0,0,0.063872358,-999999.99,-999999.99,0,0
901,0,0,0.06183338,-999999.99,-999999.99,0,0
902,0,0,0.047380796,-999999.99,-999999.99,0,0
903,0,0,0.056565452,-999999.99,-999999.99,0,0
904,0.05,0,0.042562325,-999999.99,-999999.99,0,0
905,0,0,0.047329243,-999999.99,-999999.99,0,0
906,0,0,0.038223723,-999999.99,-999999.99,0,0
907,0,0,0.04354131,-999999.99,-999999.99,0,0
908,0,0,0.04017708,-999999.99,-999999.99,0,0
909,0,0,0.049938304,-999999.99,-999999.99,0,0
910,0,0,0.050592223,-999999.99,-999999.99,0,0
911,0,0,0.043653519,-999999.99,-999999.99,0,0
912,0,0,0.036449195,-999999.99,-999999.99,0,0
913,0,0,0.031367499,-999999.99,-999999.99,0,0
914,0,0,0.027425103,-999999.99,-999999.99,0,0
915,0,0,0.030513043,-999999.99,-999999.99,0,0
916,0,0,0.076187896,-999999.99,-999999.99,0,0
917,0,0,0.179493717,-999999.99,-999999.99,0,0
918,0,0,0.098212003,-999999.99,-999999.99,0,0
919,0,0,0.057455228,-999999.99,-999999.99,0,0
920,0,0,0.049189888,-999999.99,-999999.99,0,0
921,0,0,0.04526996,-999999.99,-999999.99,0,0
922,0,0,0.044478558,-999999.99,-999999.99,0,0
923,0,0,0.056199301,-999999.99,-999999.99,0,0
924,0,0,0.092283467,-999999.99,-999999.99,0,0
925,0,0,0.182466614,-999999.99,-999999.99,0,0
926,0,0,0.250803752,-999999.99,-999999.99,0,0
927,0,0,0.118992204,-999999.99,-999999.99,0,0
928,0.203,0,0.113954554,-999999.99,-999999.99,0,0
929,0,0,0.116893472,-999999.99,-999999.99,0,0
930,0,0,0.11217391,-999999.99,-999999.99,0,0
931,0,0,0.098014712,-999999.99,-999999.99,0,0
932,0,0,0.35793645,-999999.99,-999999.99,0,0
933,1.016,0,0.234479726,-999999.99,-999999.99,0,0
934,0,0,0.217935971,-999999.99,-999999.99,0,0
935,0.914,0,0.288442329,-999999.99,-999999.99,0,0
936,0,0,0.225855369,-999999.99,-999999.99,0,0
937,0,0,0.351824149,-999999.99,-999999.99,0,0
938,0.711,0,0.231197565,-999999.99,-999999.99,0,0
939,0,0,0.207404341,-999999.99,-999999.99,0,0
940,0.076,0,0.288226876,-999999.99,-999999.99,0,0
941,0.025,0,0.219792955,-999999.99,-999999.99,0,0
942,0.051,0,0.288435268,-999999.99,-999999.99,0,0
943,0,0,0.301943534,-999999.99,-999999.99,0,0
944,0,0,0.339235502,-999999.99,-999999.99,0,0
945,0.025,0,0.224788568,-999999.99,-999999.99,0,0
946,0,0,0.228107612,-999999.99,-999999.99,0,0
947,0,0,0.259660968,-999999.99,-999999.99,0,0
948,0,0,0.274834694,-999999.99,-999999.99,0,0
949,0.025,0,0.283230476,-999999.99,-999999.99,0,0
